阶段,轮次,事件,活动列数,Benders切数,LP目标值,theta_CNY,真实能源成本_CNY,Benders违反_CNY,最大区域违反_CNY,theta_A_CNY,theta_B_CNY,theta_C_CNY,theta_D_CNY,theta_E_CNY,theta_F_CNY,真实能源成本_A_CNY,真实能源成本_B_CNY,真实能源成本_C_CNY,真实能源成本_D_CNY,真实能源成本_E_CNY,真实能源成本_F_CNY,区域违反_A_CNY,区域违反_B_CNY,区域违反_C_CNY,区域违反_D_CNY,区域违反_E_CNY,区域违反_F_CNY,新增列数,最小缺失列约化成本,根节点闭合,MIP状态,MIP目标值,当前RSS_GiB,累计分钟,主导违反区域,LP界,MIP Gap,阶段运行秒,峰值RSS_GiB,可行Latency上界_ms,Latency下界_ms,Latency相对Gap,成本上界违反_CNY
Latency阶段,194,added_region_benders_cuts,78374,55,1331425.0653977487,-459274946.5718018,-459259650.6607903,15295.911011457443,11291.937558501959,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142738074.7537809,-154185903.09857926,-162335672.80843142,0.0,0.0,0.0,11291.937558501959,4003.973451644182,5.960464477539063e-08,0,nan,False,,,0.3853607177734375,5.235619489351908,RegionD,1331425.0653977487,,34.113192081451416,0.4373817443847656,1492564.0,,,
Latency阶段,195,added_region_benders_cuts,78374,57,1331425.6688237614,-459274946.5718018,-459261830.8033346,13115.768467187881,8438.345021724701,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142740928.34631768,-154185229.64858678,-162335672.80843142,0.0,0.0,0.0,8438.345021724701,4677.423444122076,5.960464477539063e-08,0,nan,False,,,0.4220161437988281,5.2765263279279075,RegionD,1331425.6688237614,,36.56760239601135,0.4373817443847656,1492564.0,,,
Latency阶段,196,added_region_benders_cuts,78374,59,1331425.973368072,-459274946.5718018,-459258909.91022855,16036.66157323122,12640.267997413874,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142736726.423342,-154186510.67845643,-162335672.80843142,0.0,0.0,0.0,12640.267997413874,3396.393574476242,5.960464477539063e-08,0,nan,False,,,0.4228706359863281,5.3175683816274,RegionD,1331425.973368072,,39.03012561798096,0.4373817443847656,1492564.0,,,
Latency阶段,197,added_region_benders_cuts,78374,61,1331428.7463515585,-459274946.5718018,-459264363.5132295,10583.058572292328,7737.1461237072945,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142741629.5452157,-154187061.15958366,-162335672.80843142,0.0,0.0,0.0,7737.1461237072945,2845.912447243929,5.960464477539063e-08,0,nan,False,,,0.42584228515625,5.3581671992937725,RegionD,1331428.7463515585,,41.46605467796326,0.4373817443847656,1492564.0,,,
Latency阶段,198,added_region_benders_cuts,78374,63,1331429.161483465,-459274946.5718018,-459266456.7536298,8489.818171977997,6239.339323192835,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142743127.3520162,-154187656.59318343,-162335672.80843142,0.0,0.0,0.0,6239.339323192835,2250.47884747386,5.960464477539063e-08,0,nan,False,,,0.4267578125,5.39925754070282,RegionD,1331429.161483465,,43.9314751625061,0.4373817443847656,1492564.0,,,
Latency阶段,199,added_region_benders_cuts,78374,65,1331430.2996054678,-459274946.5718018,-459264119.14579403,10827.42600774765,5715.271930575371,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142743651.41940883,-154184794.917955,-162335672.80843142,0.0,0.0,0.0,5715.271930575371,5112.1540758907795,5.960464477539063e-08,0,nan,False,,,0.4276466369628906,5.4395692070325214,RegionD,1331430.2996054678,,46.35017514228821,0.4373817443847656,1492564.0,,,
Latency阶段,200,added_region_benders_cuts,78374,67,1331430.6218454363,-459274946.5718018,-459266579.7435945,8366.82820725441,4761.182119816542,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142745761.0452533,-154185145.8899111,-162335672.80843142,0.0,0.0,0.0,3605.6460860967636,4761.182119816542,5.960464477539063e-08,0,nan,False,,,0.4281654357910156,5.480564749240875,RegionE,1331430.6218454363,,48.80990767478943,0.4373817443847656,1492564.0,,,
Latency阶段,201,added_region_benders_cuts,78374,69,1331431.0979899701,-459274946.5718018,-459267696.0168039,7250.554997861385,3737.1684832274914,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142745629.52285618,-154186393.68551758,-162335672.80843142,0.0,0.0,0.0,3737.1684832274914,3513.386513322592,5.960464477539063e-08,0,nan,False,,,0.4276313781738281,5.521187508106232,RegionD,1331431.0979899701,,51.247273206710815,0.4373817443847656,1492564.0,,,
Latency阶段,202,added_region_benders_cuts,78374,71,1331432.5771703776,-459274946.5718018,-459267590.4971278,7356.074674010277,4753.745298713446,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142746764.36196542,-154185153.3267322,-162335672.80843142,0.0,0.0,0.0,2602.329373985529,4753.745298713446,5.960464477539063e-08,0,nan,False,,,0.4308967590332031,5.562296748161316,RegionE,1331432.5771703776,,53.71382761001587,0.4373817443847656,1492564.0,,,
Latency阶段,203,added_region_benders_cuts,78374,73,1331433.5665887839,-459274946.5718018,-459272020.9525664,2925.619235396385,2922.193836927414,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142746444.49750248,-154189903.64663374,-162335672.80843142,0.0,0.0,0.0,2922.193836927414,3.4253971576690674,5.960464477539063e-08,0,nan,False,,,0.27817535400390625,5.6030649224917095,RegionD,1331433.5665887839,,56.15991806983948,0.4373817443847656,1492564.0,,,
