阶段,轮次,事件,活动列数,Benders切数,LP目标值,theta_CNY,真实能源成本_CNY,Benders违反_CNY,最大区域违反_CNY,theta_A_CNY,theta_B_CNY,theta_C_CNY,theta_D_CNY,theta_E_CNY,theta_F_CNY,真实能源成本_A_CNY,真实能源成本_B_CNY,真实能源成本_C_CNY,真实能源成本_D_CNY,真实能源成本_E_CNY,真实能源成本_F_CNY,区域违反_A_CNY,区域违反_B_CNY,区域违反_C_CNY,区域违反_D_CNY,区域违反_E_CNY,区域违反_F_CNY,新增列数,最小缺失列约化成本,根节点闭合,MIP状态,MIP目标值,当前RSS_GiB,累计分钟,主导违反区域,LP界,MIP Gap,阶段运行秒,峰值RSS_GiB,可行Latency上界_ms,Latency下界_ms,Latency相对Gap,成本上界违反_CNY
renew_down_80 Cost区域多切,20,added_region_benders_cuts,137158,126,-423691929.41045535,-423691929.41045535,-419087751.2560543,4604178.154401064,1192756.6167657971,-140749.02531577277,-39003.14535611396,-264960.70682121546,-137709943.02351573,-135600399.58497885,-149936873.9244677,764301.1290761039,610421.7173149344,326523.3152605822,-136517186.40674993,-134851272.87306505,-149420538.13789186,905050.1543918767,649424.8626710483,591484.0220817977,1192756.6167657971,749126.7119137943,516335.7865758538,0,nan,False,,,0.3088340759277344,4.902006800969442,RegionD,-423691929.41045535,,294.1185576915741,0.3068733215332031,,,,
renew_down_80 Cost区域多切,21,added_region_benders_cuts,137158,132,-423636169.2078554,-423636169.2078554,-418804886.7143464,4831282.493508995,1475077.6888032258,-147097.98162789555,-131901.45992563464,-154469.49732988264,-137661797.98133945,-135005630.88920745,-150535271.39842504,707672.1130585799,497602.3999398199,417422.00692498905,-136186720.29253623,-134229144.38012776,-150011718.56160632,854770.0946864753,629503.8598654545,571891.5042548717,1475077.6888032258,776486.5090796947,523552.83681872487,0,nan,False,,,0.3120460510253906,5.332150630156199,RegionD,-423636169.2078554,,319.92718744277954,0.3089485168457031,,,,
renew_down_80 Cost区域多切,22,added_region_benders_cuts,137158,138,-423582572.8465271,-423582572.8465271,-419100867.5287423,4481705.317784786,1281613.368734181,-75419.15093776182,-100309.17564091472,-211824.7507145263,-136875641.36080945,-136077790.57791486,-150241587.83050954,769054.1243868814,544107.6919338258,320402.5225934173,-135594027.99207526,-135379599.3215055,-149760804.5540759,844473.2753246431,644416.8675747406,532227.2733079436,1281613.368734181,698191.2564093769,480783.2764336467,0,nan,False,,,0.3142433166503906,5.755024604002634,RegionD,-423582572.8465271,,345.2996258735657,0.3121452331542969,,,,
renew_down_80 Cost区域多切,23,added_region_benders_cuts,137158,144,-423528632.1689116,-423528632.1689116,-419333451.48240525,4195180.686506331,1150215.4330870807,-82647.56096148648,-107868.5039626237,-112504.52744920793,-136870619.24925444,-136079510.35511866,-150275481.9721652,729322.334276641,430116.4967473801,397712.1186827739,-135720403.81616735,-135388552.7034414,-149781645.91250366,811969.8952381276,537985.0007100038,510216.64613198186,1150215.4330870807,690957.6516772509,493836.0596615374,0,nan,False,,,0.3134574890136719,6.212225921948751,RegionD,-423528632.1689116,,372.73170495033264,0.3144645690917969,,,,
renew_down_80 Cost区域多切,24,added_region_benders_cuts,137158,150,-423480159.20580065,-423480159.20580065,-419084437.882132,4395721.323668659,1255737.053343773,-100004.00239746767,-96570.70878776158,-168477.60436410853,-137445359.30002102,-135648633.72687265,-150021113.86335766,763349.2860352183,445801.6545981534,368011.36305183213,-136189622.24667725,-134922654.32508522,-149549323.6140553,863353.2884326859,542372.3633859149,536488.9674159407,1255737.053343773,725979.40178743,471790.24930235744,0,nan,False,,,0.31920623779296875,6.686382774511973,RegionD,-423480159.20580065,,401.181116104126,0.3144645690917969,,,,
renew_down_80 Cost区域多切,25,added_region_benders_cuts,137158,156,-423429957.9882643,-423429957.9882643,-419388233.74055666,4041724.247707665,1245875.152964443,-47532.17238629411,-118947.0931636254,-159202.99753477043,-137310805.84525266,-135618656.77487382,-150174813.1050532,628613.8018581494,460811.83628923394,288538.80273932975,-136064930.69228822,-134987163.94331902,-149714103.5458374,676145.9742444435,579758.9294528593,447741.80027410015,1245875.152964443,631492.8315548003,460709.5592157841,0,nan,False,,,0.2625885009765625,7.125567177931468,RegionD,-423429957.9882643,,427.53218030929565,0.3192596435546875,,,,
renew_down_80 Cost区域多切,26,added_region_benders_cuts,137158,162,-423391782.66954434,-423391782.66954434,-419185173.5153962,4206609.154148161,1229654.9915739,-103989.4558234259,-118492.75296650961,-139173.94090721972,-137013856.737795,-136035227.68092674,-149981042.10112545,734890.0212933781,531757.0471702908,342014.2803163084,-135784201.7462211,-135409610.76721558,-149600022.350739,838879.477116804,650249.8001368004,481188.2212235281,1229654.9915739,625616.9137111604,381019.7503864467,0,nan,False,,,0.3238563537597656,7.580045195420583,RegionD,-423391782.66954434,,454.8008613586426,0.3192596435546875,,,,
renew_down_80 Cost区域多切,27,added_region_benders_cuts,137158,168,-423353631.43235874,-423353631.43235874,-419565520.36479753,3788111.067561209,1106992.2869497538,-114124.59597320476,-64707.81984844634,-137549.6625561195,-137415575.09520966,-135381109.25833464,-150240565.00043666,563010.4929644167,498661.21712706913,260854.0012108081,-136308582.8082599,-134768127.67386425,-149811335.59397566,677135.0889376216,563369.0369755154,398403.6637669276,1106992.2869497538,612981.5844703913,429229.40646100044,0,nan,False,,,0.32430267333984375,8.068196813265482,RegionD,-423353631.43235874,,484.08995842933655,0.3241615295410156,,,,
renew_down_80 Cost区域多切,28,added_region_benders_cuts,137158,174,-423303016.2216548,-423303016.2216548,-419175211.19610417,4127805.025550604,1009565.9299233854,-100090.38065063134,-70417.62708909689,-154969.2909385575,-137522754.26497036,-135364583.3550394,-150090201.30296674,758376.9245114529,567075.5501319716,324704.56866802846,-136513188.33504698,-134715072.59910965,-149597107.30525878,858467.3051620843,637493.1772210685,479673.85960658593,1009565.9299233854,649510.7559297383,493093.997707963,0,nan,False,,,0.3303031921386719,8.60352224111557,RegionD,-423303016.2216548,,516.2094841003418,0.3244972229003906,,,,
renew_down_80 Cost区域多切,29,added_region_benders_cuts,137158,180,-423269629.3043127,-423269629.3043127,-419628708.7819639,3640920.522348821,980408.942749232,-130642.2513536136,-81155.97341045922,-109816.63260047672,-137788554.98972926,-135113692.58599856,-150045766.87122038,573825.9021886496,452825.69854361156,341345.12228659634,-136808146.04698002,-134531380.83707485,-149657178.62092844,704468.1535422632,533981.6719540708,451161.75488707307,980408.942749232,582311.7489237189,388588.25029194355,0,nan,False,,,0.3284339904785156,9.113038778305054,RegionD,-423269629.3043127,,546.7804763317108,0.3304023742675781,,,,
renew_down_80 Cost区域多切,30,added_region_benders_cuts,137158,186,-423245096.2983735,-423245096.2983735,-419592737.7205201,3652358.5778534412,947389.5178345144,-174685.9113175513,-98303.09370422496,-117879.74047883553,-137683986.84104756,-134982095.05073068,-150188145.66109467,559614.9713813377,451023.56064985035,369291.61678540363,-136736597.32321304,-134433298.0409026,-149802772.50522158,734300.882698889,549326.6543540753,487171.35726423917,947389.5178345144,548797.0098280609,385373.15587309,0,nan,False,,,0.3339347839355469,9.667549626032512,RegionD,-423245096.2983735,,580.0511271953583,0.3304023742675781,,,,
renew_down_80 Cost区域多切,31,added_region_benders_cuts,137158,192,-423206688.2833086,-423206688.2833086,-419461037.96715105,3745650.3161575794,1000067.6312274039,-129961.27700402761,-116791.50037855544,-48328.69678103857,-138543849.04844758,-134166000.4949554,-150201757.26574197,684567.5113823151,426067.9928660173,329631.72175207606,-137543781.41722018,-133554588.73924974,-149802935.0366807,814528.7883863427,542859.4932445728,377960.4185331146,1000067.6312274039,611411.7557056695,398822.2290612757,0,nan,False,,,0.335845947265625,10.29300700823466,RegionD,-423206688.2833086,,617.5785701274872,0.3340721130371094,,,,
renew_down_80 Cost区域多切,32,added_region_benders_cuts,137158,198,-423184662.42848265,-423184662.42848265,-419873412.38605106,3311250.042431593,863238.5550676882,-91359.12399368251,-105178.422079306,-68813.98226919067,-138112719.16333303,-135187404.97780237,-149619186.75900507,552293.5101362461,437197.1124265141,330906.5631791169,-137249480.60826534,-134656519.97715846,-149287808.98636934,643652.6341299287,542375.5345058201,399720.5454483076,863238.5550676882,530885.000643909,331377.7726357281,0,nan,False,,,0.3358802795410156,10.897988684972127,RegionD,-423184662.42848265,,653.8774707317352,0.3359336853027344,,,,
renew_down_80 Cost区域多切,33,added_region_benders_cuts,137158,204,-423163944.5789263,-423163944.5789263,-419764809.9003796,3399134.6785467267,856790.7261143327,-159000.68097253147,-90745.33367689609,-124085.37315739079,-137546204.60593936,-135117382.03798017,-150126526.5472,491898.3409108233,466630.0264140622,324704.33078070753,-136689413.87982503,-134599114.8093997,-149759513.90926036,650899.0218833548,557375.3600909583,448789.70393809833,856790.7261143327,518267.22858047485,367012.63793963194,0,nan,False,,,0.3418540954589844,11.528492426872253,RegionD,-423163944.5789263,,691.7076952457428,0.3360939025878906,,,,
renew_down_80 Cost区域多切,34,added_region_benders_cuts,137158,210,-423140082.5401146,-423140082.5401146,-419803091.6347752,3336990.9053393602,867809.2802857757,-74728.14422821121,-120241.71623952399,-76955.7271330245,-138168002.86554256,-134318998.9669179,-150381155.12005335,565574.0893950757,464423.2697900248,317934.79806756956,-137300193.5852568,-133830975.81557164,-150019854.39119932,640302.233623287,584664.9860295488,394890.52520059404,867809.2802857757,488023.15134626627,361300.72885403037,0,nan,False,,,0.3428192138671875,12.175904154777527,RegionD,-423140082.5401146,,730.5523989200592,0.3419342041015625,,,,
renew_down_80 Cost区域多切,35,added_region_benders_cuts,137158,216,-423123975.9485446,-423123975.9485446,-419963206.12812597,3160769.820418656,737549.5722934902,-73507.0684315785,-75980.05589288245,-121956.83431862158,-138192173.76911032,-133979872.6630141,-150680485.55777714,538008.9304181748,446760.5172021667,281759.1726041392,-137454624.19681683,-133419964.59028597,-150355145.96124804,611515.9988497533,522740.5730950492,403716.00692276075,737549.5722934902,559908.0727281272,325339.59652909636,0,nan,False,,,0.343780517578125,12.842046403884888,RegionD,-423123975.9485446,,770.5209338665009,0.3429107666015625,,,,
renew_down_80 Cost区域多切,36,added_region_benders_cuts,137158,222,-423106627.61243236,-423106627.61243236,-419868091.5096511,3238536.102781236,813643.2012913823,-116724.24082672488,-81922.36078631952,-140325.55896904913,-138820534.9382089,-133566504.06488226,-150380616.44875905,473968.0872875194,417335.22892222827,308568.1412334336,-138006891.73691753,-133052689.84947719,-150008381.3807003,590692.3281142443,499257.5897085478,448893.70020248275,813643.2012913823,513814.21540507674,372235.068058759,0,nan,False,,,0.3476409912109375,13.509696622689566,RegionD,-423106627.61243236,,810.5799469947815,0.344024658203125,,,,
renew_down_80 Cost区域多切,37,added_region_benders_cuts,137158,228,-423092265.43337345,-423092265.43337345,-419894250.54998165,3198014.8833917975,756941.0362034142,-91009.80068238745,-86829.11742187079,-159678.34452275792,-138634020.21030083,-134462825.7281655,-149657902.2322801,591864.7581458215,443115.89392835455,255268.86745965164,-137877079.17409742,-133961409.8352406,-149346011.06017703,682874.558828209,529945.0113502253,414947.2119824096,756941.0362034142,501415.8929249048,311891.1721030772,0,nan,False,,,0.3443756103515625,14.177155840396882,RegionD,-423092265.43337345,,850.6275000572205,0.34771728515625,,,,
renew_down_80 Cost区域多切,38,added_region_benders_cuts,137158,234,-423076252.3989246,-423076252.3989246,-419959560.94757086,3116691.451353729,758357.1710099876,-104328.49498803777,-107814.9284254658,-58912.937300499005,-138856833.4946447,-134540329.7225034,-149408032.82106254,521726.89737447177,387927.8148093676,369790.2616056647,-138098476.3236347,-134073180.08284648,-149067349.51487952,626055.3923625095,495742.74323483335,428703.1989061637,758357.1710099876,467149.63965691626,340683.30618301034,0,nan,False,,,0.2757682800292969,14.889356513818106,RegionD,-423076252.3989246,,893.3595404624939,0.34771728515625,,,,
renew_down_80 Cost区域多切,39,added_region_benders_cuts,137158,240,-423057000.94679487,-423057000.94679487,-419851439.235342,3205561.7114528418,764273.6854188144,-145227.89328898126,-100729.79571245692,-109850.21084986643,-138899742.3700299,-134461650.03847116,-149339800.63844252,497118.2371139176,470547.2664325679,317499.41035423806,-138135468.68461108,-133998367.33661088,-149002768.12802097,642346.1304028989,571277.0621450248,427349.6212041045,764273.6854188144,463282.70186027884,337032.5104215443,0,nan,False,,,0.346038818359375,15.579550850391389,RegionD,-423057000.94679487,,934.7712006568909,0.34771728515625,,,,
renew_down_80 Cost区域多切,40,added_region_benders_cuts,137158,246,-423043225.525724,-423043225.525724,-420205425.4735556,2837800.0521683693,710784.2142613828,-90536.00273007396,-75419.26062600626,-126743.44036916985,-138850890.3124363,-134096778.10939714,-149802858.40016526,413397.83681126154,350775.20189291064,299580.061134808,-138140106.09817493,-133647993.4734678,-149481079.001752,503933.8395413355,426194.46251891693,426323.50150397787,710784.2142613828,448784.6359293461,321779.3984132707,0,nan,False,,,0.346893310546875,16.33592615524928,RegionD,-423043225.525724,,980.1537189483643,0.34771728515625,,,,
renew_down_80 Cost区域多切,41,added_region_benders_cuts,137158,252,-423031310.47145367,-423031310.47145367,-420261706.757659,2769603.7137946486,629206.3623878721,-52076.9025888027,-82918.16667585813,-139688.19084444703,-138725874.3119154,-134501302.09336004,-149529450.80606917,577129.4597990693,362410.6743534836,217880.9894645856,-138128225.94349703,-134057548.7001682,-149233353.23761082,629206.3623878721,445328.84102934174,357569.1803090327,597648.3684183657,443753.3931918293,296097.5684583485,0,nan,False,,,0.3495750427246094,17.08145492474238,RegionA,-423031310.47145367,,1024.8854451179504,0.34771728515625,,,,
renew_down_80 Cost区域多切,42,added_region_benders_cuts,137158,258,-423014899.0087414,-423014899.0087414,-420157344.5613057,2857554.447435677,715418.004391551,-55860.38276163769,-66723.80354593611,-85908.45916191122,-139671548.01595882,-133870591.5917341,-149264266.75557902,520114.49913247116,348789.71360807575,289510.2876113885,-138956130.01156726,-133429073.17035706,-148930555.8797336,575974.8818941088,415513.5171540119,375418.7467732997,715418.004391551,441518.421377033,333710.8758454323,0,nan,False,,,0.3483695983886719,17.935711602369945,RegionD,-423014899.0087414,,1076.1408457756042,0.3496284484863281,,,,
renew_down_80 Cost区域多切,43,added_region_benders_cuts,137158,264,-423001131.7309863,-423001131.7309863,-420098378.2558309,2902753.475155413,732021.1636622846,-123878.97120649526,-73902.91096528713,-84214.95090362044,-139699680.41496482,-133663512.77958821,-149355941.70335788,457138.77151279675,424714.8789508593,252601.53594993285,-138967659.25130254,-133223325.92409645,-149041848.26684603,581017.7427192921,498617.78991614643,336816.4868535533,732021.1636622846,440186.8554917574,314093.4365118444,0,nan,False,,,0.3493156433105469,18.701030961672465,RegionD,-423001131.7309863,,1122.0600073337555,0.3496284484863281,,,,
renew_down_80 Cost区域多切,44,added_region_benders_cuts,137158,270,-422988108.7428039,-422988108.7428039,-420272356.03875226,2715752.704051614,662075.245190978,-92804.76010253275,-108323.45850100309,-52212.84594397379,-139325469.57993457,-133926742.56458203,-149482555.53373975,400933.3443025488,316861.2354808405,330954.3262279142,-138663394.3347436,-133472023.16678603,-149185687.44323364,493738.10440508154,425184.6939818436,383167.172171888,662075.245190978,454719.397796005,296868.0905061066,0,nan,False,,,0.35394287109375,19.49987703561783,RegionD,-422988108.7428039,,1169.9907717704773,0.3496284484863281,,,,
renew_down_80 Cost区域多切,45,added_region_benders_cuts,137158,276,-422974098.20449805,-422974098.20449805,-420314825.54716426,2659272.6573337913,576343.6444270611,-54473.3201603566,-93567.71065084329,-134568.85211898581,-139855840.66848814,-133583723.2096897,-149251924.44339004,433514.3401620689,358065.03115791344,270475.98065248696,-139279497.02406108,-133131213.94230196,-148966169.9327735,487987.6603224255,451632.7418087567,405044.83277147275,576343.6444270611,452509.26738774776,285754.5106165409,0,nan,False,,,0.3547859191894531,20.332051595052082,RegionD,-422974098.20449805,,1219.9212453365326,0.35406494140625,,,,
