TaskID,任务类型,源区域,目标区域,到达小时,开工小时,完成小时,等待_h,时延_ms,是否迁移
342,BatchInference,RegionB,RegionB,335,335,336.8333333333333,0.0,5.0,False
343,BatchInference,RegionC,RegionF,79,79,83.85,0.0,76.0,True
344,AITraining,RegionE,RegionE,2209,2209,2214.4,0.0,5.0,False
345,RealTimeInference,RegionC,RegionB,1433,1433,1436.9666666666667,0.0,14.0,True
346,RealTimeInference,RegionC,RegionB,281,281,283.65,0.0,14.0,True
347,AITraining,RegionA,RegionF,164,164,165.31666666666666,0.0,82.0,True
348,RealTimeInference,RegionA,RegionA,1012,1012,1017.9833333333333,0.0,5.0,False
349,RealTimeInference,RegionA,RegionB,83,83,88.45,0.0,12.0,True
350,AITraining,RegionD,RegionA,624,624,626.6833333333333,0.0,65.0,True
351,RealTimeInference,RegionB,RegionA,517,517,521.2666666666667,0.0,12.0,True
352,BatchInference,RegionE,RegionB,468,468,468.6666666666667,0.0,74.0,True
353,AITraining,RegionF,RegionB,892,903,903.75,11.0,79.0,True
354,BatchInference,RegionA,RegionD,1049,1049,1052.8166666666666,0.0,65.0,True
355,BatchInference,RegionB,RegionA,687,687,692.7333333333333,0.0,12.0,True
356,AITraining,RegionD,RegionC,469,469,475.3,0.0,58.0,True
357,RealTimeInference,RegionB,RegionB,1274,1274,1275.1833333333334,0.0,5.0,False
358,RealTimeInference,RegionC,RegionB,2370,2370,2375.733333333333,0.0,14.0,True
359,RealTimeInference,RegionC,RegionC,1277,1277,1277.5833333333333,0.0,5.0,False
360,AITraining,RegionA,RegionF,1537,1537,1542.15,0.0,82.0,True
361,BatchInference,RegionA,RegionA,812,812,814.1166666666667,0.0,5.0,False
362,RealTimeInference,RegionA,RegionC,994,994,997.6833333333333,0.0,15.0,True
363,RealTimeInference,RegionB,RegionA,1235,1235,1237.0333333333333,0.0,12.0,True
364,AITraining,RegionE,RegionC,495,495,495.1666666666667,0.0,70.0,True
365,AITraining,RegionF,RegionF,168,168,173.48333333333332,0.0,5.0,False
366,BatchInference,RegionF,RegionD,2182,2182,2188.516666666667,0.0,25.0,True
367,BatchInference,RegionA,RegionE,1517,1517,1522.7,0.0,78.0,True
368,RealTimeInference,RegionA,RegionC,2072,2072,2074.8333333333335,0.0,15.0,True
369,AITraining,RegionD,RegionE,1397,1410,1410.3166666666666,13.0,22.0,True
370,RealTimeInference,RegionB,RegionB,1720,1720,1722.45,0.0,5.0,False
371,BatchInference,RegionD,RegionA,432,1092,1092.3666666666666,660.0,65.0,True
372,BatchInference,RegionE,RegionD,1483,1483,1484.55,0.0,22.0,True
373,AITraining,RegionF,RegionD,1883,1890,1891.8333333333333,7.0,25.0,True
374,AITraining,RegionC,RegionC,626,626,630.5666666666667,0.0,5.0,False
375,BatchInference,RegionB,RegionF,721,727,727.7833333333333,6.0,79.0,True
376,AITraining,RegionD,RegionE,2137,2137,2138.733333333333,0.0,22.0,True
377,AITraining,RegionE,RegionE,1106,1106,1111.45,0.0,5.0,False
378,AITraining,RegionE,RegionA,2204,2204,2209.7166666666667,0.0,78.0,True
379,BatchInference,RegionF,RegionB,1904,1907,1908.4166666666667,3.0,79.0,True
380,BatchInference,RegionA,RegionE,1099,1100,1100.1666666666667,1.0,78.0,True
381,BatchInference,RegionB,RegionD,1005,1005,1006.15,0.0,60.0,True
382,RealTimeInference,RegionB,RegionA,1142,1142,1146.6,0.0,12.0,True
383,BatchInference,RegionC,RegionD,998,998,1002.65,0.0,58.0,True
384,BatchInference,RegionD,RegionE,2334,2334,2336.9,0.0,22.0,True
385,AITraining,RegionF,RegionD,1552,1552,1558.4666666666667,0.0,25.0,True
386,BatchInference,RegionF,RegionF,117,117,118.18333333333334,0.0,5.0,False
387,BatchInference,RegionA,RegionA,1331,1331,1335.1,0.0,5.0,False
388,RealTimeInference,RegionA,RegionA,1997,1997,2002.0833333333333,0.0,5.0,False
389,RealTimeInference,RegionB,RegionA,1453,1453,1457.95,0.0,12.0,True
390,BatchInference,RegionD,RegionD,1394,1394,1400.0333333333333,0.0,5.0,False
391,BatchInference,RegionD,RegionE,1131,1131,1133.5666666666666,0.0,22.0,True
392,AITraining,RegionF,RegionF,41,41,46.3,0.0,5.0,False
393,AITraining,RegionA,RegionB,782,782,782.8,0.0,12.0,True
394,RealTimeInference,RegionA,RegionC,988,988,990.3833333333333,0.0,15.0,True
395,AITraining,RegionD,RegionC,1664,1664,1667.1333333333334,0.0,58.0,True
396,BatchInference,RegionC,RegionE,2274,2274,2274.4,0.0,70.0,True
397,RealTimeInference,RegionB,RegionA,1950,1950,1954.9666666666667,0.0,12.0,True
398,AITraining,RegionF,RegionD,2010,2010,2012.7666666666667,0.0,25.0,True
399,BatchInference,RegionF,RegionD,70,91,92.76666666666667,21.0,25.0,True
400,RealTimeInference,RegionA,RegionB,1205,1205,1209.9666666666667,0.0,12.0,True
401,RealTimeInference,RegionA,RegionB,1656,1656,1657.5833333333333,0.0,12.0,True
402,AITraining,RegionD,RegionB,996,996,998.2,0.0,60.0,True
403,BatchInference,RegionD,RegionD,2382,2393,2395.116666666667,11.0,5.0,False
404,BatchInference,RegionD,RegionB,1938,1938,1940.8,0.0,60.0,True
405,AITraining,RegionF,RegionC,2174,2174,2180.233333333333,0.0,76.0,True
406,BatchInference,RegionA,RegionA,1742,1742,1742.4,0.0,5.0,False
407,AITraining,RegionD,RegionD,2254,2254,2258.5,0.0,5.0,False
408,BatchInference,RegionB,RegionE,1441,1441,1446.6833333333334,0.0,74.0,True
409,AITraining,RegionD,RegionC,1858,1866,1867.7333333333333,8.0,58.0,True
410,BatchInference,RegionD,RegionB,1255,1255,1260.0166666666667,0.0,60.0,True
411,BatchInference,RegionE,RegionD,944,981,982.3,37.0,22.0,True
412,RealTimeInference,RegionE,RegionF,788,788,792.3833333333333,0.0,18.0,True
413,BatchInference,RegionA,RegionA,489,491,491.78333333333336,2.0,5.0,False
414,AITraining,RegionD,RegionA,2194,2224,2224.5333333333333,30.0,65.0,True
415,AITraining,RegionD,RegionD,758,758,763.1833333333333,0.0,5.0,False
416,RealTimeInference,RegionB,RegionA,886,886,889.7833333333333,0.0,12.0,True
417,AITraining,RegionE,RegionB,1983,1983,1986.65,0.0,74.0,True
418,BatchInference,RegionE,RegionF,2148,2153,2154.883333333333,5.0,18.0,True
419,AITraining,RegionA,RegionE,1159,1159,1165.0833333333333,0.0,78.0,True
420,RealTimeInference,RegionA,RegionB,795,795,801.4166666666666,0.0,12.0,True
421,BatchInference,RegionB,RegionF,931,931,933.2666666666667,0.0,79.0,True
422,BatchInference,RegionC,RegionD,734,734,738.9333333333333,0.0,58.0,True
423,BatchInference,RegionD,RegionB,57,64,64.63333333333334,7.0,60.0,True
424,AITraining,RegionF,RegionD,2187,2187,2192.1,0.0,25.0,True
425,RealTimeInference,RegionD,RegionD,1123,1123,1127.4333333333334,0.0,5.0,False
426,RealTimeInference,RegionA,RegionB,223,223,228.91666666666666,0.0,12.0,True
427,AITraining,RegionD,RegionF,1196,1196,1199.1833333333334,0.0,25.0,True
428,AITraining,RegionD,RegionF,517,517,517.1666666666666,0.0,25.0,True
429,AITraining,RegionE,RegionE,2010,2081,2082.0666666666666,71.0,5.0,False
430,RealTimeInference,RegionC,RegionC,50,50,52.63333333333333,0.0,5.0,False
431,AITraining,RegionF,RegionA,1164,1164,1166.4333333333334,0.0,82.0,True
432,BatchInference,RegionF,RegionD,1960,1960,1965.3666666666666,0.0,25.0,True
433,BatchInference,RegionA,RegionB,1395,1415,1416.2,20.0,12.0,True
434,RealTimeInference,RegionA,RegionA,210,210,211.65,0.0,5.0,False
435,BatchInference,RegionC,RegionF,1956,1956,1962.5833333333333,0.0,76.0,True
436,RealTimeInference,RegionB,RegionA,267,267,272.93333333333334,0.0,12.0,True
437,BatchInference,RegionD,RegionF,2014,2014,2020.2166666666667,0.0,25.0,True
438,RealTimeInference,RegionC,RegionA,2363,2363,2366.1833333333334,0.0,15.0,True
439,AITraining,RegionA,RegionD,219,219,222.15,0.0,65.0,True
440,RealTimeInference,RegionA,RegionB,611,611,613.8333333333334,0.0,12.0,True
441,AITraining,RegionD,RegionA,1244,1244,1245.2,0.0,65.0,True
442,RealTimeInference,RegionB,RegionC,1016,1016,1018.7166666666667,0.0,14.0,True
443,RealTimeInference,RegionC,RegionA,2285,2285,2285.9666666666667,0.0,15.0,True
444,BatchInference,RegionE,RegionC,924,924,925.55,0.0,70.0,True
445,AITraining,RegionF,RegionE,1558,1558,1560.6166666666666,0.0,18.0,True
446,BatchInference,RegionA,RegionD,1813,1813,1818.6,0.0,65.0,True
447,BatchInference,RegionB,RegionD,1756,1756,1758.5,0.0,60.0,True
448,BatchInference,RegionC,RegionD,2329,2329,2332.6666666666665,0.0,58.0,True
449,AITraining,RegionE,RegionE,246,260,262.78333333333336,14.0,5.0,False
450,AITraining,RegionE,RegionD,406,406,410.9166666666667,0.0,22.0,True
451,RealTimeInference,RegionC,RegionA,864,864,868.4333333333333,0.0,15.0,True
452,BatchInference,RegionA,RegionD,332,332,335.06666666666666,0.0,65.0,True
453,RealTimeInference,RegionA,RegionB,982,982,984.0333333333333,0.0,12.0,True
454,RealTimeInference,RegionA,RegionB,2260,2260,2265.4666666666667,0.0,12.0,True
455,RealTimeInference,RegionB,RegionA,641,641,645.55,0.0,12.0,True
456,RealTimeInference,RegionB,RegionC,1673,1673,1679.1333333333334,0.0,14.0,True
457,BatchInference,RegionE,RegionD,1924,1924,1928.5833333333333,0.0,22.0,True
458,BatchInference,RegionF,RegionE,133,133,139.25,0.0,18.0,True
459,RealTimeInference,RegionA,RegionC,1180,1180,1181.0666666666666,0.0,15.0,True
460,AITraining,RegionD,RegionF,1158,1158,1161.1166666666666,0.0,25.0,True
461,AITraining,RegionD,RegionD,1859,1859,1864.5,0.0,5.0,False
462,RealTimeInference,RegionB,RegionA,956,956,960.4,0.0,12.0,True
463,BatchInference,RegionD,RegionA,810,810,814.3,0.0,65.0,True
464,BatchInference,RegionE,RegionF,470,473,474.26666666666665,3.0,18.0,True
465,AITraining,RegionA,RegionA,920,920,924.55,0.0,5.0,False
466,AITraining,RegionD,RegionD,610,620,621.6166666666667,10.0,5.0,False
467,BatchInference,RegionB,RegionF,582,582,584.15,0.0,79.0,True
468,RealTimeInference,RegionB,RegionB,244,244,246.9,0.0,5.0,False
469,RealTimeInference,RegionB,RegionC,1259,1259,1262.8666666666666,0.0,14.0,True
470,AITraining,RegionF,RegionF,2331,2337,2337.266666666667,6.0,5.0,False
471,BatchInference,RegionF,RegionD,1798,1798,1800.8333333333333,0.0,25.0,True
472,RealTimeInference,RegionA,RegionA,1919,1919,1921.6,0.0,5.0,False
473,AITraining,RegionD,RegionF,1245,1245,1245.75,0.0,25.0,True
474,AITraining,RegionD,RegionB,1648,1648,1648.1833333333334,0.0,60.0,True
475,BatchInference,RegionC,RegionE,2049,2049,2052.4333333333334,0.0,70.0,True
476,AITraining,RegionE,RegionE,2022,2022,2026.05,0.0,5.0,False
477,BatchInference,RegionE,RegionC,329,334,336.1333333333333,5.0,70.0,True
478,AITraining,RegionF,RegionD,163,163,167.5,0.0,25.0,True
479,BatchInference,RegionA,RegionD,1320,1320,1324.4166666666667,0.0,65.0,True
480,AITraining,RegionD,RegionE,1025,1025,1028.9166666666667,0.0,22.0,True
481,RealTimeInference,RegionB,RegionC,374,374,380.06666666666666,0.0,14.0,True
482,RealTimeInference,RegionB,RegionA,2356,2356,2362.2166666666667,0.0,12.0,True
483,AITraining,RegionF,RegionD,84,84,87.51666666666667,0.0,25.0,True
484,AITraining,RegionF,RegionD,1103,1152,1153.1333333333334,49.0,25.0,True
485,AITraining,RegionB,RegionC,164,164,167.88333333333333,0.0,14.0,True
486,RealTimeInference,RegionA,RegionC,1927,1927,1927.3833333333334,0.0,15.0,True
487,AITraining,RegionD,RegionA,1811,1811,1815.1,0.0,65.0,True
488,BatchInference,RegionC,RegionD,743,743,747.25,0.0,58.0,True
489,AITraining,RegionE,RegionF,1785,1791,1791.2166666666667,6.0,18.0,True
490,AITraining,RegionF,RegionF,2014,2183,2183.633333333333,169.0,5.0,False
491,RealTimeInference,RegionF,RegionE,1925,1925,1930.0333333333333,0.0,18.0,True
492,BatchInference,RegionA,RegionC,1672,1672,1674.5833333333333,0.0,15.0,True
493,BatchInference,RegionB,RegionA,1315,1361,1361.8333333333333,46.0,12.0,True
494,AITraining,RegionD,RegionA,428,428,428.43333333333334,0.0,65.0,True
495,RealTimeInference,RegionB,RegionA,1350,1350,1356.45,0.0,12.0,True
496,BatchInference,RegionD,RegionD,2029,2034,2036.1,5.0,5.0,False
497,BatchInference,RegionF,RegionF,1640,1652,1652.6,12.0,5.0,False
498,AITraining,RegionA,RegionA,150,150,153.8,0.0,5.0,False
499,BatchInference,RegionA,RegionD,360,360,364.6166666666667,0.0,65.0,True
500,BatchInference,RegionB,RegionB,1033,1033,1036.0333333333333,0.0,5.0,False
501,BatchInference,RegionC,RegionB,474,474,477.31666666666666,0.0,14.0,True
502,BatchInference,RegionD,RegionF,2107,2107,2109.3166666666666,0.0,25.0,True
503,RealTimeInference,RegionC,RegionC,2222,2222,2228.2,0.0,5.0,False
504,BatchInference,RegionF,RegionD,1692,1692,1695.1666666666667,0.0,25.0,True
505,RealTimeInference,RegionA,RegionA,768,768,768.6333333333333,0.0,5.0,False
506,AITraining,RegionD,RegionE,1481,1481,1486.0833333333333,0.0,22.0,True
507,AITraining,RegionD,RegionB,2041,2041,2044.2666666666667,0.0,60.0,True
508,AITraining,RegionE,RegionD,1810,1810,1815.3166666666666,0.0,22.0,True
509,RealTimeInference,RegionC,RegionC,833,833,835.0,0.0,5.0,False
510,BatchInference,RegionE,RegionF,2249,2249,2253.9666666666667,0.0,18.0,True
511,RealTimeInference,RegionA,RegionA,1179,1179,1183.1333333333334,0.0,5.0,False
512,BatchInference,RegionA,RegionE,1985,1985,1988.9333333333334,0.0,78.0,True
513,RealTimeInference,RegionA,RegionB,118,118,124.23333333333333,0.0,12.0,True
514,AITraining,RegionD,RegionC,980,980,983.5,0.0,58.0,True
515,AITraining,RegionE,RegionD,648,648,649.3666666666667,0.0,22.0,True
516,BatchInference,RegionE,RegionA,2256,2271,2271.4333333333334,15.0,78.0,True
517,RealTimeInference,RegionE,RegionE,2262,2262,2263.1666666666665,0.0,5.0,False
518,BatchInference,RegionA,RegionE,381,381,381.85,0.0,78.0,True
519,RealTimeInference,RegionA,RegionA,464,464,469.0,0.0,5.0,False
520,BatchInference,RegionB,RegionD,481,761,762.95,280.0,60.0,True
521,AITraining,RegionE,RegionD,630,630,631.85,0.0,22.0,True
522,BatchInference,RegionD,RegionE,1195,1195,1199.7333333333333,0.0,22.0,True
523,AITraining,RegionF,RegionC,1119,1119,1124.2333333333333,0.0,76.0,True
524,BatchInference,RegionA,RegionB,1976,1986,1987.1,10.0,12.0,True
525,BatchInference,RegionA,RegionD,998,998,998.35,0.0,65.0,True
526,BatchInference,RegionB,RegionE,2257,2257,2262.8,0.0,74.0,True
527,RealTimeInference,RegionB,RegionA,1571,1571,1572.5,0.0,12.0,True
528,RealTimeInference,RegionB,RegionA,2081,2081,2084.45,0.0,12.0,True
529,AITraining,RegionF,RegionF,559,559,563.6166666666667,0.0,5.0,False
530,RealTimeInference,RegionD,RegionD,1131,1131,1137.2333333333333,0.0,5.0,False
531,BatchInference,RegionA,RegionD,1392,1392,1396.5833333333333,0.0,65.0,True
532,AITraining,RegionD,RegionD,1094,1094,1098.85,0.0,5.0,False
533,RealTimeInference,RegionB,RegionB,1158,1158,1162.3166666666666,0.0,5.0,False
534,AITraining,RegionE,RegionE,1222,1222,1227.7333333333333,0.0,5.0,False
535,AITraining,RegionE,RegionE,2375,2375,2381.3333333333335,0.0,5.0,False
536,AITraining,RegionF,RegionE,2005,2005,2010.4,0.0,18.0,True
537,RealTimeInference,RegionF,RegionE,1829,1829,1832.8666666666666,0.0,18.0,True
538,AITraining,RegionC,RegionE,1983,1986,1987.8666666666666,3.0,70.0,True
539,BatchInference,RegionB,RegionA,1361,1361,1363.8,0.0,12.0,True
540,AITraining,RegionD,RegionA,2225,2225,2228.2833333333333,0.0,65.0,True
541,BatchInference,RegionD,RegionA,1865,1865,1867.3333333333333,0.0,65.0,True
542,BatchInference,RegionE,RegionE,772,772,775.2,0.0,5.0,False
543,AITraining,RegionF,RegionD,978,978,978.8,0.0,25.0,True
544,AITraining,RegionB,RegionE,1568,1572,1572.2166666666667,4.0,74.0,True
545,RealTimeInference,RegionA,RegionA,1682,1682,1685.65,0.0,5.0,False
546,RealTimeInference,RegionB,RegionC,1303,1303,1304.95,0.0,14.0,True
547,AITraining,RegionE,RegionA,1937,1937,1940.9333333333334,0.0,78.0,True
548,AITraining,RegionE,RegionD,1561,1561,1565.3333333333333,0.0,22.0,True
549,BatchInference,RegionE,RegionE,623,623,627.7166666666667,0.0,5.0,False
550,BatchInference,RegionF,RegionC,151,1063,1063.8,912.0,76.0,True
551,RealTimeInference,RegionA,RegionA,2057,2057,2062.45,0.0,5.0,False
552,AITraining,RegionD,RegionE,1359,1359,1363.6833333333334,0.0,22.0,True
553,RealTimeInference,RegionB,RegionB,1803,1803,1809.1333333333334,0.0,5.0,False
554,RealTimeInference,RegionB,RegionB,2154,2154,2155.233333333333,0.0,5.0,False
555,BatchInference,RegionD,RegionA,62,62,64.51666666666667,0.0,65.0,True
556,AITraining,RegionF,RegionD,590,590,595.55,0.0,25.0,True
557,BatchInference,RegionA,RegionD,632,632,637.0333333333333,0.0,65.0,True
558,RealTimeInference,RegionA,RegionB,1923,1923,1926.3666666666666,0.0,12.0,True
559,BatchInference,RegionB,RegionF,1386,1386,1387.3666666666666,0.0,79.0,True
560,AITraining,RegionD,RegionF,1628,1628,1630.4833333333333,0.0,25.0,True
561,AITraining,RegionE,RegionA,328,328,333.03333333333336,0.0,78.0,True
562,BatchInference,RegionE,RegionD,2185,2185,2191.483333333333,0.0,22.0,True
563,BatchInference,RegionF,RegionD,1297,1297,1302.4666666666667,0.0,25.0,True
564,AITraining,RegionC,RegionC,1998,1998,1998.3333333333333,0.0,5.0,False
565,AITraining,RegionD,RegionF,147,147,150.91666666666666,0.0,25.0,True
566,AITraining,RegionD,RegionD,280,285,286.1333333333333,5.0,5.0,False
567,RealTimeInference,RegionB,RegionB,1177,1177,1182.3166666666666,0.0,5.0,False
568,RealTimeInference,RegionC,RegionA,370,370,371.93333333333334,0.0,15.0,True
569,BatchInference,RegionE,RegionC,403,403,406.78333333333336,0.0,70.0,True
570,AITraining,RegionA,RegionC,411,411,415.46666666666664,0.0,15.0,True
571,BatchInference,RegionA,RegionE,681,689,693.5,8.0,78.0,True
572,AITraining,RegionD,RegionB,1226,1226,1229.1,0.0,60.0,True
573,RealTimeInference,RegionB,RegionC,188,188,194.45,0.0,14.0,True
574,BatchInference,RegionD,RegionD,229,229,235.46666666666667,0.0,5.0,False
575,BatchInference,RegionE,RegionC,1468,1468,1471.1166666666666,0.0,70.0,True
576,BatchInference,RegionF,RegionD,1764,1764,1766.5666666666666,0.0,25.0,True
577,RealTimeInference,RegionA,RegionB,1000,1000,1003.9333333333333,0.0,12.0,True
578,AITraining,RegionD,RegionE,1687,1687,1689.15,0.0,22.0,True
579,AITraining,RegionD,RegionD,737,737,742.6333333333333,0.0,5.0,False
580,RealTimeInference,RegionB,RegionA,717,717,723.1,0.0,12.0,True
581,RealTimeInference,RegionC,RegionB,1566,1566,1567.9,0.0,14.0,True
582,AITraining,RegionF,RegionE,986,988,988.6333333333333,2.0,18.0,True
583,BatchInference,RegionA,RegionD,2388,2400,2403.9166666666665,12.0,65.0,True
584,RealTimeInference,RegionA,RegionA,951,951,951.3,0.0,5.0,False
585,BatchInference,RegionB,RegionB,1040,1043,1043.5666666666666,3.0,5.0,False
586,BatchInference,RegionC,RegionD,1045,1045,1048.9166666666667,0.0,58.0,True
587,AITraining,RegionE,RegionD,38,40,40.78333333333333,2.0,22.0,True
588,BatchInference,RegionE,RegionF,1178,1178,1184.6333333333334,0.0,18.0,True
589,AITraining,RegionF,RegionF,2238,2254,2254.766666666667,16.0,5.0,False
590,RealTimeInference,RegionA,RegionC,302,302,306.8833333333333,0.0,15.0,True
591,BatchInference,RegionB,RegionB,1415,1415,1416.5,0.0,5.0,False
592,AITraining,RegionD,RegionD,1225,1225,1228.8833333333334,0.0,5.0,False
593,AITraining,RegionE,RegionA,1737,1737,1739.0666666666666,0.0,78.0,True
594,AITraining,RegionE,RegionC,1024,1024,1025.0833333333333,0.0,70.0,True
595,BatchInference,RegionE,RegionD,1237,1238,1238.8166666666666,1.0,22.0,True
596,RealTimeInference,RegionF,RegionF,1575,1575,1579.1,0.0,5.0,False
597,BatchInference,RegionA,RegionE,436,436,439.75,0.0,78.0,True
598,RealTimeInference,RegionA,RegionB,1562,1562,1564.95,0.0,12.0,True
599,AITraining,RegionD,RegionD,1470,1480,1481.1333333333334,10.0,5.0,False
600,AITraining,RegionE,RegionA,1211,1211,1215.6333333333334,0.0,78.0,True
601,AITraining,RegionE,RegionD,1209,1209,1214.9,0.0,22.0,True
602,RealTimeInference,RegionC,RegionC,1621,1621,1627.0833333333333,0.0,5.0,False
603,BatchInference,RegionA,RegionD,33,786,786.2666666666667,753.0,65.0,True
604,AITraining,RegionD,RegionE,200,200,205.38333333333333,0.0,22.0,True
605,AITraining,RegionD,RegionC,2034,2034,2036.8166666666666,0.0,58.0,True
606,BatchInference,RegionC,RegionE,942,971,973.7833333333333,29.0,70.0,True
607,AITraining,RegionE,RegionE,1443,1463,1464.5166666666667,20.0,5.0,False
608,RealTimeInference,RegionC,RegionB,778,778,781.5833333333334,0.0,14.0,True
609,AITraining,RegionF,RegionD,1026,1031,1031.35,5.0,25.0,True
610,AITraining,RegionC,RegionD,560,560,563.8833333333333,0.0,58.0,True
611,AITraining,RegionD,RegionF,397,397,399.73333333333335,0.0,25.0,True
612,AITraining,RegionD,RegionF,161,161,167.15,0.0,25.0,True
613,BatchInference,RegionD,RegionF,1805,1805,1810.8833333333334,0.0,25.0,True
614,RealTimeInference,RegionC,RegionA,2373,2373,2378.5833333333335,0.0,15.0,True
615,BatchInference,RegionF,RegionB,538,538,539.3833333333333,0.0,79.0,True
616,RealTimeInference,RegionA,RegionC,1208,1208,1209.15,0.0,15.0,True
617,BatchInference,RegionA,RegionD,1701,1703,1703.7666666666667,2.0,65.0,True
618,RealTimeInference,RegionA,RegionA,822,822,825.4166666666666,0.0,5.0,False
619,RealTimeInference,RegionB,RegionC,2209,2209,2212.8,0.0,14.0,True
