X_时间（h）,Y_RegionD_SOC（MWh）,Y_RegionE_SOC（MWh）,Y_RegionF_SOC（MWh）
1200,251.0365591398,329.7204301075,369.7186021505
1201,156.6860215054,202.5376344086,246.2847311828
1202,127.7518274983,138.7741939964,134.4327961541
1203,90.0000000000,82.0000000000,85.0000000000
1204,90.0000000000,82.0000000000,85.0000000000
1205,90.0000000000,82.0000000000,85.0000000000
1206,90.0000000000,82.0000000000,85.0000000000
1207,90.0000000000,82.0000000000,85.0000000000
1208,90.0000000000,82.0000000000,85.0000000000
1209,90.0000000000,82.0000000000,85.0000000000
1210,90.0000000000,82.0000000000,85.0000000000
1211,90.0000000000,82.0000000000,85.0000000000
1212,90.0000000000,82.0000000000,85.0000000000
1213,90.0000000000,82.0000000000,85.0000000000
1214,90.0000000000,82.0000000000,85.0000000000
1215,90.0000000000,82.0000000000,148.6260500000
1216,90.0000000000,292.9898662420,383.6260500000
1217,224.6929525457,480.6021158504,587.0032276021
1218,395.7368565457,605.4341162420,727.8151340000
1219,461.8508169467,689.5594166336,806.4046800000
1220,489.1134493477,709.3252670253,850.0000000000
1221,508.8632253477,658.8225788532,794.7067741935
1222,441.0094623656,566.7123642474,676.1358069068
1223,369.5419350251,468.4139775987,531.0276348638
1224,311.0313978495,340.2311823477,352.1325815555
1225,222.5716124445,221.9731178316,241.6854852364
1226,114.4288167456,127.7123651434,134.6404314730
1227,90.0000000000,94.7419350359,85.0000000000
1228,90.0000000000,82.0000000000,85.0000000000
1229,90.0000000000,82.0000000000,85.0000000000
1230,90.0000000000,82.0000000000,85.0000000000
1231,90.0000000000,82.0000000000,85.0000000000
1232,90.0000000000,82.0000000000,85.0000000000
1233,90.0000000000,82.0000000000,85.0000000000
1234,90.0000000000,82.0000000000,85.0000000000
1235,90.0000000000,82.0000000000,85.0000000000
1236,90.0000000000,82.0000000000,85.0000000000
1237,90.0000000000,82.0000000000,85.0000000000
1238,90.0000000000,82.0000000000,85.0000000000
1239,90.0000000000,82.0000000000,171.5147089886
1240,90.0000000000,220.0421098567,405.4623981865
1241,121.1906888019,419.3691094651,583.3041937886
1242,282.9097928019,546.6451098567,712.7391861865
1243,378.0930644009,617.0699094651,823.2390061865
1244,421.3462239999,642.7930098567,829.4683861865
1245,428.4984959999,585.0860206094,785.3320425556
1246,370.9260224228,521.2150533155,661.1621500825
1247,306.0649471540,417.5806442653,523.8105371793
1248,214.0679574480,322.3817199821,402.9121505376
1249,139.0412907813,205.6559139785,288.4911823405
1250,112.5845165878,133.8817204301,173.0750537634
1251,90.0000000000,82.0000000000,96.8630102975
1252,90.0000000000,82.0000000000,85.0000000000
1253,90.0000000000,82.0000000000,85.0000000000
1254,90.0000000000,82.0000000000,85.0000000000
1255,90.0000000000,82.0000000000,85.0000000000
1256,90.0000000000,82.0000000000,85.0000000000
1257,90.0000000000,82.0000000000,85.0000000000
1258,90.0000000000,82.0000000000,85.0000000000
1259,90.0000000000,82.0000000000,85.0000000000
1260,90.0000000000,82.0000000000,85.0000000000
1261,90.0000000000,82.0000000000,85.0000000000
1262,90.0000000000,82.0000000000,85.0000000000
1263,90.0000000000,181.8937782592,112.5433068889
1264,90.0000000000,407.4937782592,347.5433068889
1265,231.6848595273,566.9295282592,573.2326068889
1266,394.4507479284,709.4805278676,682.8385812868
1267,477.8065635273,786.0505782592,739.7009672868
1268,487.1535479284,804.9704278676,737.8958055413
1269,468.6890322581,764.6155896059,698.3478490072
1270,435.3815053763,661.1478476704,618.8054838710
1271,325.9544086022,546.6935470431,487.3668812653
1272,214.4683870968,422.4758055556,382.1864516129
1273,134.1290322581,292.4704296595,253.3038709677
1274,90.0000000000,161.8790318101,157.7570967742
1275,90.0000000000,82.0000000000,85.0000000000
1276,90.0000000000,82.0000000000,85.0000000000
1277,90.0000000000,82.0000000000,85.0000000000
1278,90.0000000000,82.0000000000,85.0000000000
1279,90.0000000000,82.0000000000,85.0000000000
1280,90.0000000000,82.0000000000,85.0000000000
1281,90.0000000000,82.0000000000,85.0000000000
1282,90.0000000000,82.0000000000,85.0000000000
1283,90.0000000000,82.0000000000,85.0000000000
1284,90.0000000000,82.0000000000,85.0000000000
1285,90.0000000000,82.0000000000,85.0000000000
1286,90.0000000000,82.0000000000,85.0000000000
1287,90.0000000000,92.5112752688,127.0591256343
1288,90.0000000000,318.1112752688,362.0591256343
1289,132.1342052469,511.9275256604,537.3342516343
1290,280.1007328458,636.0192756604,671.9503360322
1291,381.2278124448,682.0510752688,733.2417204301
1292,423.1935488458,668.5994623656,728.1181724982
1293,415.3131187383,631.7930112007,702.3217213404
1294,399.7191402437,517.6666666667,617.6037638960
1295,346.4055913978,437.9704301075,457.5696774194
1296,253.3763440860,353.8064516129,314.1253763441
1297,153.3552683585,254.5537629929,178.2782800250
1298,90.4941930897,139.4327956989,116.2840860215
1299,90.0000000000,82.0000000000,85.0000000000
1300,90.0000000000,82.0000000000,85.0000000000
1301,90.0000000000,82.0000000000,85.0000000000
1302,90.0000000000,82.0000000000,85.0000000000
1303,90.0000000000,82.0000000000,85.0000000000
1304,90.0000000000,82.0000000000,85.0000000000
1305,90.0000000000,82.0000000000,85.0000000000
1306,90.0000000000,82.0000000000,85.0000000000
1307,90.0000000000,82.0000000000,85.0000000000
1308,90.0000000000,82.0000000000,85.0000000000
1309,90.0000000000,82.0000000000,85.0000000000
1310,90.0000000000,82.0000000000,85.0000000000
1311,90.0000000000,82.0000000000,320.0000000000
1312,90.0000000000,270.9328474248,354.3754852866
1313,124.2859069249,454.5970978164,553.0490908887
1314,285.4395073259,602.0595982081,641.2144172866
1315,391.8245713259,690.8496478164,683.1304272866
1316,465.4464989249,699.4999982081,691.8070976845
1317,497.5772029249,662.6263422941,655.1541940035
1318,451.1118270395,606.3763422941,559.7163449963
1319,354.9802136776,442.6478476704,447.6008611254
1320,268.5987087599,345.9704287636,311.7355923082
1321,181.9006442438,215.9516120073,195.7851622006
1322,146.0159135198,131.0322576165,164.3665595949
1323,90.0000000000,82.0000000000,85.0000000000
1324,90.0000000000,82.0000000000,85.0000000000
1325,90.0000000000,82.0000000000,85.0000000000
1326,90.0000000000,82.0000000000,85.0000000000
1327,90.0000000000,82.0000000000,85.0000000000
1328,90.0000000000,82.0000000000,85.0000000000
1329,90.0000000000,82.0000000000,85.0000000000
1330,90.0000000000,82.0000000000,85.0000000000
1331,90.0000000000,82.0000000000,85.0000000000
1332,90.0000000000,82.0000000000,85.0000000000
1333,90.0000000000,82.0000000000,85.0000000000
1334,90.0000000000,82.0000000000,85.0000000000
1335,90.0000000000,82.0000000000,134.8182923942
1336,90.0000000000,294.9118962366,369.8182923942
1337,225.5009743377,520.5118962366,544.6278363942
1338,369.9541587388,667.6218958449,701.5560427921
1339,454.5011431398,726.2849462366,763.3607603942
1340,504.4320635408,704.3521505376,779.6419363942
1341,507.1565591398,697.6666666667,717.5890327132
1342,438.7384946237,565.4354834230,634.8375273369
1343,339.2348391684,459.0860215054,517.6147320931
1344,248.6830107527,318.1478499103,350.5183884622
1345,154.4288172043,213.6935483871,227.8355923082
1346,106.3634408602,107.5913978495,108.8552692724
1347,90.0000000000,82.0000000000,85.0000000000
1348,90.0000000000,82.0000000000,85.0000000000
1349,90.0000000000,82.0000000000,85.0000000000
1350,90.0000000000,82.0000000000,85.0000000000
1351,90.0000000000,82.0000000000,85.0000000000
1352,90.0000000000,82.0000000000,85.0000000000
1353,90.0000000000,82.0000000000,85.0000000000
1354,90.0000000000,82.0000000000,85.0000000000
1355,90.0000000000,82.0000000000,85.0000000000
1356,90.0000000000,82.0000000000,85.0000000000
1357,90.0000000000,82.0000000000,85.0000000000
1358,90.0000000000,82.0000000000,85.0000000000
1359,90.0000000000,82.0000000000,85.0000000000
1360,90.0000000000,274.9426291783,287.4172961539
1361,160.6124266090,466.6086295699,480.1696545518
1362,344.7230826090,590.9353795699,605.3547185518
1363,473.9569146090,665.6959295699,673.3910729497
1364,491.1126662079,682.6182795699,698.3989265518
1365,503.4266662079,647.4650537634,693.4960233260
1366,457.7733324159,550.1801079749,590.8341949138
1367,393.5453754266,420.6182800179,453.1002164192
1368,267.9380635987,293.8064520609,307.2251626558
1369,166.0176339499,172.9408602151,200.6426895375
1370,105.3862361004,108.3172043011,114.1907535985
1371,90.0000000000,82.0000000000,90.5266671218
1372,90.0000000000,82.0000000000,85.0000000000
1373,90.0000000000,82.0000000000,85.0000000000
1374,90.0000000000,82.0000000000,85.0000000000
1375,90.0000000000,82.0000000000,85.0000000000
1376,90.0000000000,82.0000000000,85.0000000000
1377,90.0000000000,82.0000000000,85.0000000000
1378,90.0000000000,82.0000000000,85.0000000000
1379,90.0000000000,82.0000000000,85.0000000000
1380,90.0000000000,82.0000000000,85.0000000000
1381,90.0000000000,82.0000000000,85.0000000000
1382,90.0000000000,82.0000000000,85.0000000000
1383,90.0000000000,82.0000000000,85.0000000000
1384,90.0000000000,252.6154448693,293.6452719857
1385,225.2227099642,427.8431948693,503.7316063836
1386,365.1759255632,575.1294444776,659.1317487815
1387,465.4367015632,635.7194944776,737.2079603836
1388,491.2675259642,667.3763440860,742.2793543836
1389,471.6606447026,625.7715058243,694.1827947886
1390,399.6227952402,554.3333333333,584.8295694373
1391,313.9513973907,454.5161294802,482.0274193548
1392,218.0731182796,344.3709677419,359.7224731183
1393,141.3535483871,251.6370967742,248.4423651362
1394,109.2675268817,145.7634408602,119.8755913978
1395,90.0000000000,82.0000000000,85.0000000000
1396,90.0000000000,82.0000000000,85.0000000000
1397,90.0000000000,82.0000000000,85.0000000000
1398,90.0000000000,82.0000000000,85.0000000000
1399,90.0000000000,82.0000000000,85.0000000000
1400,90.0000000000,82.0000000000,85.0000000000
1401,90.0000000000,82.0000000000,85.0000000000
1402,90.0000000000,82.0000000000,85.0000000000
1403,90.0000000000,82.0000000000,85.0000000000
1404,90.0000000000,82.0000000000,85.0000000000
1405,90.0000000000,82.0000000000,85.0000000000
1406,90.0000000000,82.0000000000,85.0000000000
1407,90.0000000000,82.0000000000,194.4574883548
1408,90.0000000000,267.0240301639,429.4574883548
1409,141.6519535481,461.1457801639,608.1349443548
1410,322.9110251470,571.0435301639,697.3030623548
1411,425.6864891470,640.2345805555,708.8726763548
1412,478.1922571470,648.7204305555,733.4030107527
1413,448.5243006165,619.7365595878,720.1290322581
1414,372.8253758854,555.1532258065,603.6201075269
1415,327.8111823370,450.1344081542,480.4023655914
1416,234.2864516129,279.7607526882,361.0744086022
1417,141.7389242724,188.3709677419,226.0330102975
1418,103.7208602151,106.5967746415,148.2935479319
1419,90.0000000000,93.4112907706,85.0000000000
1420,90.0000000000,82.0000000000,85.0000000000
1421,90.0000000000,82.0000000000,85.0000000000
1422,90.0000000000,82.0000000000,85.0000000000
1423,90.0000000000,82.0000000000,85.0000000000
1424,90.0000000000,82.0000000000,85.0000000000
1425,90.0000000000,82.0000000000,85.0000000000
1426,90.0000000000,82.0000000000,85.0000000000
1427,90.0000000000,82.0000000000,85.0000000000
1428,90.0000000000,82.0000000000,85.0000000000
1429,90.0000000000,82.0000000000,85.0000000000
1430,90.0000000000,82.0000000000,85.0000000000
1431,90.0000000000,124.9276825270,108.3900508532
1432,90.0000000000,350.5276825270,343.3900508532
1433,234.7715554973,550.8886825270,520.8020788532
1434,414.1536350963,691.9474329186,653.0425012511
1435,516.7125226953,725.9354825270,728.5401052511
1436,520.5849466953,717.2150524195,727.4313960289
1437,476.7131182796,670.9059130825,675.1151599249
1438,435.1199995413,588.4999991040,608.1772029356
1439,340.4060215054,488.5887092294,481.4498911077
1440,226.0847307241,363.5241931004,352.9724722080
1441,150.3561285735,257.2688163083,234.5230102975
1442,90.0000000000,168.3037629929,158.6544076918
1443,90.0000000000,82.0000000000,98.0101070717
1444,90.0000000000,82.0000000000,85.0000000000
1445,90.0000000000,82.0000000000,85.0000000000
1446,90.0000000000,82.0000000000,85.0000000000
1447,90.0000000000,82.0000000000,85.0000000000
1448,90.0000000000,82.0000000000,85.0000000000
1449,90.0000000000,82.0000000000,85.0000000000
1450,90.0000000000,82.0000000000,85.0000000000
1451,90.0000000000,82.0000000000,85.0000000000
1452,90.0000000000,82.0000000000,85.0000000000
1453,90.0000000000,82.0000000000,85.0000000000
1454,90.0000000000,82.0000000000,85.0000000000
1455,90.0000000000,173.4428630492,145.5737647993
1456,90.0000000000,399.0428630492,380.5737647993
1457,277.1247862940,582.1196134409,568.0017744014
1458,436.9548662940,733.4008630492,690.8828044014
1459,543.7129226950,783.7449130492,756.7941940035
1460,590.3230102940,802.0537634409,728.5102155089
1461,563.6554829535,762.1827956989,678.3106456164
1462,505.0782786524,684.2795694445,562.3752688172
1463,442.9836549965,554.4758055556,473.0924731183
1464,339.0537625234,394.9489242832,360.4559144336
1465,220.3144076847,277.4032258065,238.2783870968
1466,145.8232253477,155.7365586918,142.5813983046
1467,90.0000000000,82.0000000000,102.8443015304
1468,90.0000000000,82.0000000000,85.0000000000
1469,90.0000000000,82.0000000000,85.0000000000
1470,90.0000000000,82.0000000000,85.0000000000
1471,90.0000000000,82.0000000000,85.0000000000
1472,90.0000000000,82.0000000000,85.0000000000
1473,90.0000000000,82.0000000000,85.0000000000
1474,90.0000000000,82.0000000000,85.0000000000
1475,90.0000000000,82.0000000000,85.0000000000
1476,90.0000000000,82.0000000000,85.0000000000
1477,90.0000000000,82.0000000000,85.0000000000
1478,90.0000000000,82.0000000000,85.0000000000
1479,119.2992475690,82.0000000000,157.0738922582
1480,119.2992475690,246.1198306221,392.0738922582
1481,345.0567911680,433.6733302305,581.3881066561
1482,480.3054951680,571.3950798388,691.1253986561
1483,555.9969271680,627.6493798388,764.1040846561
1484,602.7513987669,642.1747298388,757.6286012402
1485,593.7423665089,633.7016120073,733.3343006201
1486,504.0597854050,571.1612894266,632.3521500825
1487,400.4821505376,477.9301070789,502.7707522330
1488,310.9901075269,324.4784941757,383.7432253513
1489,209.3587096774,202.1344081542,253.6589247312
1490,105.7716124445,144.1370967742,159.7372047562
1491,90.0000000000,82.0000000000,85.0000000000
1492,90.0000000000,82.0000000000,85.0000000000
1493,90.0000000000,82.0000000000,85.0000000000
1494,90.0000000000,82.0000000000,85.0000000000
1495,90.0000000000,82.0000000000,85.0000000000
1496,90.0000000000,82.0000000000,85.0000000000
1497,90.0000000000,82.0000000000,85.0000000000
1498,90.0000000000,82.0000000000,85.0000000000
1499,90.0000000000,82.0000000000,85.0000000000
1500,90.0000000000,82.0000000000,85.0000000000
1501,90.0000000000,82.0000000000,85.0000000000
1502,90.0000000000,82.0000000000,85.0000000000
1503,90.0000000000,118.4969359651,238.4117483979
1504,90.0000000000,344.0969359651,473.4117483979
1505,295.5990218776,537.7251863568,668.9814740000
1506,444.9732934766,658.9851863568,795.9811140000
1507,532.1191890756,726.9424859651,842.1470520000
1508,607.6662374766,734.5940855735,850.0000000000
1509,584.3569897060,690.2876339606,745.5454838710
1510,526.8120439282,592.7741935484,640.9718275018
1511,437.6172052185,474.8790322581,508.9323651362
1512,314.2533337921,321.5080645161,392.5063449963
1513,185.6731187383,212.4838714157,251.6748400751
1514,90.0000000000,121.6774198028,131.8341944587
1515,90.0000000000,82.0000000000,88.2324735734
1516,90.0000000000,82.0000000000,85.0000000000
1517,90.0000000000,82.0000000000,85.0000000000
1518,90.0000000000,82.0000000000,85.0000000000
1519,90.0000000000,82.0000000000,85.0000000000
1520,90.0000000000,82.0000000000,85.0000000000
1521,90.0000000000,82.0000000000,85.0000000000
1522,90.0000000000,82.0000000000,85.0000000000
1523,90.0000000000,82.0000000000,85.0000000000
1524,90.0000000000,82.0000000000,85.0000000000
1525,90.0000000000,82.0000000000,85.0000000000
1526,90.0000000000,82.0000000000,85.0000000000
1527,90.0000000000,86.6342802202,115.0569708567
1528,90.0000000000,312.2342802202,350.0569708567
1529,157.0905368884,490.4465302202,534.7153648567
1530,315.8377364874,615.6075306119,661.6075628567
1531,440.2948648884,682.3310806119,706.3528792546
1532,474.5841844874,716.2204310035,721.2492468567
1533,488.4382804874,656.4569901433,650.4975264266
1534,450.0107536056,545.0053767921,566.9676339535
1535,396.1191402437,435.7661294802,433.0299995448
1536,271.0348396271,301.9919354839,341.4781711327
1537,200.9492477706,198.1424735663,225.7872033908
1538,120.8701075269,135.3602150538,125.7203221255
1539,90.0000000000,82.0000000000,85.0000000000
1540,90.0000000000,82.0000000000,85.0000000000
1541,90.0000000000,82.0000000000,85.0000000000
1542,90.0000000000,82.0000000000,85.0000000000
1543,90.0000000000,82.0000000000,85.0000000000
1544,90.0000000000,82.0000000000,85.0000000000
1545,90.0000000000,82.0000000000,85.0000000000
1546,90.0000000000,82.0000000000,85.0000000000
1547,90.0000000000,82.0000000000,85.0000000000
1548,90.0000000000,82.0000000000,85.0000000000
1549,90.0000000000,82.0000000000,85.0000000000
1550,90.0000000000,82.0000000000,85.0000000000
1551,90.0000000000,291.2918017026,91.2767890100
1552,90.0000000000,291.2918017026,325.0275012079
1553,186.6907318131,485.9423017026,542.3840768100
1554,367.5527478131,634.0980517026,678.0507048100
1555,466.0448198131,715.9086017026,762.9554524121
1556,492.7539794121,704.4865582438,784.0118284121
1557,491.2047321003,665.9059130825,713.3010752688
1558,413.5513987669,582.8279560933,625.8929027707
1559,322.1819359426,453.8978490144,501.6099995448
1560,226.4963445448,324.0080636202,374.4572038459
1561,160.8838718852,223.1962352152,213.1827956989
1562,122.9346241146,133.8951603944,122.5658069068
1563,90.0000000000,96.7043006273,85.0000000000
1564,90.0000000000,82.0000000000,85.0000000000
1565,90.0000000000,82.0000000000,85.0000000000
1566,90.0000000000,82.0000000000,85.0000000000
1567,90.0000000000,82.0000000000,85.0000000000
1568,90.0000000000,82.0000000000,85.0000000000
1569,90.0000000000,82.0000000000,85.0000000000
1570,90.0000000000,82.0000000000,85.0000000000
1571,90.0000000000,82.0000000000,85.0000000000
1572,90.0000000000,82.0000000000,85.0000000000
1573,90.0000000000,82.0000000000,85.0000000000
1574,90.0000000000,82.0000000000,85.0000000000
1575,90.0000000000,82.0000000000,205.3773721417
1576,90.0000000000,231.6395473352,437.7265627417
1577,245.3281583365,429.7092973352,639.4921111396
1578,405.0740147375,576.9837977268,781.7604531396
1579,464.4620863365,665.3978481184,842.5026895375
1580,512.4077263365,650.5080636202,818.3974202651
1581,513.4477419355,590.3145152331,783.8065595949
1582,457.3341935484,501.9677405915,631.4098929283
1583,378.5582795699,398.4946227599,447.7647311828
1584,253.5152683585,283.6317195341,320.9943006201
1585,148.1952688172,179.3924726703,220.9939784946
1586,90.0000000000,103.1021505376,111.2587096774
1587,90.0000000000,82.0000000000,85.0000000000
1588,90.0000000000,82.0000000000,85.0000000000
1589,90.0000000000,82.0000000000,85.0000000000
1590,90.0000000000,82.0000000000,85.0000000000
1591,90.0000000000,82.0000000000,85.0000000000
1592,90.0000000000,82.0000000000,85.0000000000
1593,90.0000000000,82.0000000000,85.0000000000
1594,90.0000000000,82.0000000000,85.0000000000
1595,90.0000000000,82.0000000000,85.0000000000
1596,90.0000000000,82.0000000000,85.0000000000
1597,90.0000000000,82.0000000000,85.0000000000
1598,90.0000000000,82.0000000000,85.0000000000
1599,90.0000000000,82.0000000000,155.1858316308
1600,116.4571956414,307.6000000000,382.7395276308
1601,116.4571956414,435.8392152564,560.2231836308
1602,272.8942520424,572.9029656480,730.3548172329
1603,393.0318916414,656.9930156480,752.2985536308
1604,442.9387476414,679.4731160397,777.5212912329
1605,462.6042992403,647.5725784052,752.5441940035
1606,450.7126867958,547.5188149644,678.7373122831
1607,346.1853754266,458.1854820790,560.5039789498
1608,243.2189242724,341.8440846776,440.1654838710
1609,161.8886012331,195.7768808245,273.5925806452
1610,101.6838705090,125.7096765234,155.3906451613
1611,90.0000000000,110.5080640681,88.6831182796
1612,90.0000000000,82.0000000000,85.0000000000
1613,90.0000000000,82.0000000000,85.0000000000
1614,90.0000000000,82.0000000000,85.0000000000
1615,90.0000000000,82.0000000000,85.0000000000
1616,90.0000000000,82.0000000000,85.0000000000
1617,90.0000000000,82.0000000000,85.0000000000
1618,90.0000000000,82.0000000000,85.0000000000
1619,90.0000000000,82.0000000000,85.0000000000
1620,90.0000000000,82.0000000000,85.0000000000
1621,90.0000000000,82.0000000000,85.0000000000
1622,90.0000000000,137.2910672940,85.0000000000
1623,90.0000000000,137.2910672940,168.6150268030
1624,90.0000000000,362.8910672940,403.6150268030
1625,223.0658847313,565.1085672940,583.2952752009
1626,380.9949083303,698.0010672940,695.8260592009
1627,467.8640687313,733.6106169023,744.7496755987
1628,519.8404287313,748.3709672940,714.7313960289
1629,504.2111818782,678.0833333333,667.2220416453
1630,441.2984941649,614.1317204301,595.6410734482
1631,344.7264506954,472.8763436380,461.4576321328
1632,278.1505362582,300.1370963262,337.3774175342
1633,168.0408592976,163.6666666667,211.1031169141
1634,101.7251608316,105.3333333333,130.5232248961
1635,90.0000000000,82.0000000000,105.6437629857
1636,90.0000000000,82.0000000000,85.0000000000
1637,90.0000000000,82.0000000000,85.0000000000
1638,90.0000000000,82.0000000000,85.0000000000
1639,90.0000000000,82.0000000000,85.0000000000
1640,90.0000000000,82.0000000000,85.0000000000
1641,90.0000000000,82.0000000000,85.0000000000
1642,90.0000000000,82.0000000000,85.0000000000
1643,90.0000000000,82.0000000000,85.0000000000
1644,90.0000000000,82.0000000000,85.0000000000
1645,90.0000000000,82.0000000000,85.0000000000
1646,90.0000000000,82.0000000000,85.0000000000
1647,90.0000000000,82.0000000000,95.6921525126
1648,90.0000000000,183.9456582105,330.6921525126
1649,131.9636712834,396.0355082105,485.0877165126
1650,304.9928556844,547.0347582105,637.3720405126
1651,410.1265920854,608.1653086022,743.6338705126
1652,417.1513996844,655.8844086022,733.2937629857
1653,407.5505394694,624.0779569892,702.7450528531
1654,339.1324749532,551.4838705198,604.9447307276
1655,284.1535497633,449.4220430108,476.6333328782
1656,179.6455923153,329.8413978495,368.2027952438
1657,121.8232262652,232.5645161290,244.8098920180
1658,116.0391402437,147.5376344086,169.4875268817
1659,90.0000000000,82.0000000000,85.0000000000
1660,90.0000000000,82.0000000000,85.0000000000
1661,90.0000000000,82.0000000000,85.0000000000
1662,90.0000000000,82.0000000000,85.0000000000
1663,90.0000000000,82.0000000000,85.0000000000
1664,90.0000000000,82.0000000000,85.0000000000
1665,90.0000000000,82.0000000000,85.0000000000
1666,90.0000000000,82.0000000000,85.0000000000
1667,90.0000000000,82.0000000000,85.0000000000
1668,90.0000000000,82.0000000000,85.0000000000
1669,90.0000000000,82.0000000000,85.0000000000
1670,90.0000000000,82.0000000000,85.0000000000
1671,90.0000000000,304.4177645392,216.6503678422
1672,241.3428298201,304.4177645392,451.6503678422
1673,241.3428298201,530.0177645392,643.5551278422
1674,412.7115974190,635.1685149308,726.8258742401
1675,495.8628694190,659.7800653224,804.6991402401
1676,546.5277410180,685.6559153224,783.5572043011
1677,528.3247307241,632.9489260751,734.1087092223
1678,473.3673113692,558.5940869175,629.1117204301
1679,366.9544081434,449.8387101254,515.8218279570
1680,265.0339784946,305.6881729390,371.6537629857
1681,190.4477419355,204.2580654121,272.1313973943
1682,116.5483870968,119.4731191755,152.4955909427
1683,90.0000000000,94.0026886200,104.9473113728
1684,90.0000000000,82.0000000000,85.0000000000
1685,90.0000000000,82.0000000000,85.0000000000
1686,90.0000000000,82.0000000000,85.0000000000
1687,90.0000000000,82.0000000000,85.0000000000
1688,90.0000000000,82.0000000000,85.0000000000
1689,90.0000000000,82.0000000000,85.0000000000
1690,90.0000000000,82.0000000000,85.0000000000
1691,90.0000000000,82.0000000000,85.0000000000
1692,90.0000000000,82.0000000000,85.0000000000
1693,90.0000000000,82.0000000000,85.0000000000
1694,90.0000000000,82.0000000000,85.0000000000
1695,90.0000000000,128.3980023298,174.7242843619
1696,90.0000000000,353.9980023298,409.7242843619
1697,146.1566028375,540.8935019382,603.9330783619
1698,331.7471944365,669.0860023298,743.8615727598
1699,399.8704980354,718.7838023298,799.2913987598
1700,445.7105376344,737.3629023298,789.2244090573
1701,438.6008597563,674.7096769714,722.4329032258
1702,392.2593543800,565.3951612903,623.3489251863
1703,346.6258059929,474.4623660394,513.2818279570
1704,291.1982791112,356.9784950716,362.6818275018
1705,187.9703221219,223.5456989247,254.5698915628
1706,109.8180640574,161.5564516129,140.8470958639
1707,90.0000000000,82.0000000000,114.5883866416
1708,90.0000000000,82.0000000000,85.0000000000
1709,90.0000000000,82.0000000000,85.0000000000
1710,90.0000000000,82.0000000000,85.0000000000
1711,90.0000000000,82.0000000000,85.0000000000
1712,90.0000000000,82.0000000000,85.0000000000
1713,90.0000000000,82.0000000000,85.0000000000
1714,90.0000000000,82.0000000000,85.0000000000
1715,90.0000000000,82.0000000000,85.0000000000
1716,90.0000000000,82.0000000000,85.0000000000
1717,90.0000000000,82.0000000000,85.0000000000
1718,90.0000000000,82.0000000000,85.0000000000
1719,90.0000000000,115.1613401999,133.0319418781
1720,90.0000000000,340.7613401999,368.0319418781
1721,281.7789231829,538.6783401999,550.7444414802
1722,417.0155947819,671.0773401999,697.9312398781
1723,531.1131711829,714.9236401999,775.3389242760
1724,557.7862351829,737.9677405915,757.9387092223
1725,529.1780626812,707.6801066309,711.0029023155
1726,463.2511814195,588.2580640681,618.2689242760
1727,368.0554829535,460.0134399642,487.8545156739
1728,290.0834399427,322.4489242832,386.6206447061
1729,182.0245156703,216.5295689965,271.5715044660
1730,111.7311827957,139.1370963262,180.7496765091
1731,90.0000000000,89.4059139785,110.4096769642
1732,90.0000000000,82.0000000000,85.0000000000
1733,90.0000000000,82.0000000000,85.0000000000
1734,90.0000000000,82.0000000000,85.0000000000
1735,90.0000000000,82.0000000000,85.0000000000
1736,90.0000000000,82.0000000000,85.0000000000
1737,90.0000000000,82.0000000000,85.0000000000
1738,90.0000000000,82.0000000000,85.0000000000
1739,90.0000000000,82.0000000000,85.0000000000
1740,90.0000000000,82.0000000000,85.0000000000
1741,90.0000000000,82.0000000000,85.0000000000
1742,90.0000000000,82.0000000000,85.0000000000
1743,90.0000000000,272.7581138888,105.9364833658
1744,90.0000000000,272.7581138888,329.9923453658
1745,169.8087420207,472.0851138888,523.7713709679
1746,373.2427896197,604.0376134972,668.7496389679
1747,496.3403016197,669.3394138888,760.9962565700
1748,538.5587092187,702.0537638888,775.6777405700
1749,505.8490317993,646.3494632616,736.0341921829
1750,438.9724726595,568.6209681899,646.4683857313
1751,390.8890322581,493.8172047491,521.6119345736
1752,290.2073113692,372.5026886200,406.8040846561
1753,179.0929032258,261.7983870968,272.2679560789
1754,130.2705380931,175.6021500897,170.7672033908
1755,90.0000000000,82.0000000000,92.9847307276
1756,90.0000000000,82.0000000000,85.0000000000
1757,90.0000000000,82.0000000000,85.0000000000
1758,90.0000000000,82.0000000000,85.0000000000
1759,90.0000000000,82.0000000000,85.0000000000
1760,90.0000000000,82.0000000000,85.0000000000
1761,90.0000000000,82.0000000000,85.0000000000
1762,90.0000000000,82.0000000000,85.0000000000
1763,90.0000000000,82.0000000000,85.0000000000
1764,90.0000000000,82.0000000000,85.0000000000
1765,90.0000000000,82.0000000000,85.0000000000
1766,90.0000000000,82.0000000000,85.0000000000
1767,90.0000000000,82.0000000000,114.0214634586
1768,90.0000000000,247.0571905582,349.0214634586
1769,167.8456064233,442.5771909499,553.7476354586
1770,301.6745348243,592.6951913415,699.2392374586
1771,427.7680148243,666.8564909499,773.3997858565
1772,456.0894628243,694.3655909499,767.3339789498
1773,452.9023665089,670.1801070789,741.2370972293
1774,420.9298929319,559.9112898746,636.1854843261
1775,324.2339784946,407.6478494624,534.7762374694
1776,225.6855913978,299.1827952509,395.8793562042
1777,168.8954834122,216.3951608423,262.1079578996
1778,90.0000000000,89.5940860215,135.5759148888
1779,90.0000000000,87.0672043011,95.2106456164
