阶段,轮次,事件,活动列数,Benders切数,LP目标值,theta_CNY,真实能源成本_CNY,Benders违反_CNY,最大区域违反_CNY,theta_A_CNY,theta_B_CNY,theta_C_CNY,theta_D_CNY,theta_E_CNY,theta_F_CNY,真实能源成本_A_CNY,真实能源成本_B_CNY,真实能源成本_C_CNY,真实能源成本_D_CNY,真实能源成本_E_CNY,真实能源成本_F_CNY,区域违反_A_CNY,区域违反_B_CNY,区域违反_C_CNY,区域违反_D_CNY,区域违反_E_CNY,区域违反_F_CNY,新增列数,最小缺失列约化成本,根节点闭合,MIP状态,MIP目标值,当前RSS_GiB,累计分钟,主导违反区域,LP界,MIP Gap,阶段运行秒,峰值RSS_GiB,可行Latency上界_ms,Latency下界_ms,Latency相对Gap,成本上界违反_CNY
Latency阶段,7,added_region_benders_cuts,78374,41,1331401.8466545772,-459274946.5718018,-459205588.77669245,69357.79510933161,49943.773772120476,-0.0,-0.0,-0.0,-142749368.33216,-154189907.0720309,-162335671.16761088,0.0,0.0,0.0,-142699424.55838788,-154170495.5119259,-162335668.7063799,0.0,0.0,0.0,49943.773772120476,19411.560104995966,2.461230993270874,0,nan,False,,,0.4472503662109375,4.304633855819702,RegionD,1331401.8466545772,,17.20721697807312,0.4437446594238281,1492808.0,,,
Latency阶段,8,added_region_benders_cuts,78374,43,1331406.6095708872,-459274946.5718018,-459212054.4891953,62892.08260649443,42275.417144685984,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142707091.27419472,-154169290.4065704,-162335672.80843142,0.0,0.0,0.0,42275.417144685984,20616.66546049714,5.960464477539063e-08,0,nan,False,,,0.275360107421875,4.345999117692312,RegionD,1331406.6095708872,,19.689132690429688,0.4462776184082031,1492808.0,,,
Latency阶段,9,added_region_benders_cuts,78374,45,1331410.8871679674,-459274946.5718018,-459217766.7236741,57179.848127663136,44074.89263483882,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142705291.79870456,-154176802.11653933,-162335672.80843142,0.0,0.0,0.0,44074.89263483882,13104.955491572618,5.960464477539063e-08,0,nan,False,,,0.4257926940917969,4.387941471735636,RegionD,1331410.8871679674,,22.205673933029175,0.4462776184082031,1492808.0,,,
Latency阶段,10,added_region_benders_cuts,78374,47,1331416.691169722,-459274946.5718018,-459209946.7512153,64999.82058650255,47932.33793053031,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142701434.35340887,-154172839.58937618,-162335672.80843142,0.0,0.0,0.0,47932.33793053031,17067.482654720545,5.960464477539063e-08,0,nan,False,,,0.4276008605957031,4.428492871920268,RegionD,1331416.691169722,,24.638757944107056,0.4462776184082031,1492808.0,,,
Latency阶段,11,added_region_benders_cuts,78374,49,1331422.733398389,-459274946.5718018,-459247484.73130554,27461.840496242046,19192.319113254547,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142730174.37222615,-154181637.55064926,-162335672.80843142,0.0,0.0,0.0,19192.319113254547,8269.521381646395,5.960464477539063e-08,0,nan,False,,,0.43202972412109375,4.469572667280833,RegionD,1331422.733398389,,27.103545665740967,0.4462776184082031,1492808.0,,,
Latency阶段,12,added_region_benders_cuts,78374,51,1331423.923938876,-459274946.5718018,-459253919.53063136,21027.041170418262,15909.31755450368,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142733457.3737849,-154184789.34841627,-162335672.80843142,0.0,0.0,0.0,15909.31755450368,5117.723614633083,5.960464477539063e-08,0,nan,False,,,0.4352264404296875,4.510783358414968,RegionD,1331423.923938876,,29.576187133789062,0.4462776184082031,1492808.0,,,
Latency阶段,13,added_region_benders_cuts,78374,53,1331424.355422145,-459274946.5718018,-459248513.9812952,26432.59050655365,19627.06509935856,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142729739.62624004,-154183101.546625,-162335672.80843142,0.0,0.0,0.0,19627.06509935856,6805.525405913591,5.960464477539063e-08,0,nan,False,,,0.4366722106933594,4.553122007846833,RegionD,1331424.355422145,,32.11650609970093,0.4462776184082031,1492808.0,,,
Latency阶段,14,added_region_benders_cuts,78374,55,1331425.0653977487,-459274946.5718018,-459259650.6607903,15295.911011457443,11291.937558501959,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142738074.7537809,-154185903.09857926,-162335672.80843142,0.0,0.0,0.0,11291.937558501959,4003.973451644182,5.960464477539063e-08,0,nan,False,,,0.43719482421875,4.593980145454407,RegionD,1331425.0653977487,,34.567994356155396,0.4462776184082031,1492808.0,,,
Latency阶段,15,added_region_benders_cuts,78374,57,1331425.6688237614,-459274946.5718018,-459261830.8033346,13115.768467187881,8438.345021724701,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142740928.34631768,-154185229.64858678,-162335672.80843142,0.0,0.0,0.0,8438.345021724701,4677.423444122076,5.960464477539063e-08,0,nan,False,,,0.4395599365234375,4.636255514621735,RegionD,1331425.6688237614,,37.10451650619507,0.4462776184082031,1492808.0,,,
Latency阶段,16,added_region_benders_cuts,78374,59,1331425.973368072,-459274946.5718018,-459258909.91022855,16036.66157323122,12640.267997413874,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142736726.423342,-154186510.67845643,-162335672.80843142,0.0,0.0,0.0,12640.267997413874,3396.393574476242,5.960464477539063e-08,0,nan,False,,,0.4404754638671875,4.677983776728312,RegionD,1331425.973368072,,39.60821223258972,0.4462776184082031,1492808.0,,,
Latency阶段,17,added_region_benders_cuts,78374,61,1331428.7463515585,-459274946.5718018,-459264363.5132295,10583.058572292328,7737.1461237072945,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142741629.5452157,-154187061.15958366,-162335672.80843142,0.0,0.0,0.0,7737.1461237072945,2845.912447243929,5.960464477539063e-08,0,nan,False,,,0.4405937194824219,4.720836877822876,RegionD,1331428.7463515585,,42.17939829826355,0.4462776184082031,1492808.0,,,
Latency阶段,18,added_region_benders_cuts,78374,63,1331429.161483465,-459274946.5718018,-459266456.7536298,8489.818171977997,6239.339323192835,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142743127.3520162,-154187656.59318343,-162335672.80843142,0.0,0.0,0.0,6239.339323192835,2250.47884747386,5.960464477539063e-08,0,nan,False,,,0.44158935546875,4.763557887077331,RegionD,1331429.161483465,,44.742658853530884,0.4462776184082031,1492808.0,,,
Latency阶段,19,added_region_benders_cuts,78374,65,1331430.2996054678,-459274946.5718018,-459264119.14579403,10827.42600774765,5715.271930575371,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142743651.41940883,-154184794.917955,-162335672.80843142,0.0,0.0,0.0,5715.271930575371,5112.1540758907795,5.960464477539063e-08,0,nan,False,,,0.4424247741699219,4.806551440556844,RegionD,1331430.2996054678,,47.322272062301636,0.4462776184082031,1492808.0,,,
Latency阶段,20,added_region_benders_cuts,78374,67,1331430.6218454363,-459274946.5718018,-459266579.7435945,8366.82820725441,4761.182119816542,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142745761.0452533,-154185145.8899111,-162335672.80843142,0.0,0.0,0.0,3605.6460860967636,4761.182119816542,5.960464477539063e-08,0,nan,False,,,0.44297027587890625,4.850936937332153,RegionE,1331430.6218454363,,49.985758543014526,0.4462776184082031,1492808.0,,,
Latency阶段,21,added_region_benders_cuts,78374,69,1331431.0979899701,-459274946.5718018,-459267696.0168039,7250.554997861385,3737.1684832274914,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142745629.52285618,-154186393.68551758,-162335672.80843142,0.0,0.0,0.0,3737.1684832274914,3513.386513322592,5.960464477539063e-08,0,nan,False,,,0.4426002502441406,4.895553473631541,RegionD,1331431.0979899701,,52.66239404678345,0.4462776184082031,1492808.0,,,
Latency阶段,22,added_region_benders_cuts,78374,71,1331432.5771703776,-459274946.5718018,-459267590.4971278,7356.074674010277,4753.745298713446,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142746764.36196542,-154185153.3267322,-162335672.80843142,0.0,0.0,0.0,2602.329373985529,4753.745298713446,5.960464477539063e-08,0,nan,False,,,0.4449882507324219,4.938464903831482,RegionE,1331432.5771703776,,55.23707985877991,0.4462776184082031,1492808.0,,,
Latency阶段,23,added_region_benders_cuts,78374,73,1331433.5665887839,-459274946.5718018,-459272020.9525664,2925.619235396385,2922.193836927414,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142746444.49750248,-154189903.64663374,-162335672.80843142,0.0,0.0,0.0,2922.193836927414,3.4253971576690674,5.960464477539063e-08,0,nan,False,,,0.4484901428222656,4.980760165055593,RegionD,1331433.5665887839,,57.77479553222656,0.4462776184082031,1492808.0,,,
Latency阶段,24,added_region_benders_cuts,78374,75,1331433.6251110793,-459274946.5718018,-459273353.00527805,1593.5665237307549,1589.01867005229,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142747777.67266935,-154189902.52417853,-162335672.80843142,0.0,0.0,0.0,1589.01867005229,4.5478523671627045,5.960464477539063e-08,0,nan,False,,,0.44954681396484375,5.023434996604919,RegionD,1331433.6251110793,,60.33528542518616,0.4489173889160156,1492808.0,,,
Latency阶段,25,added_region_benders_cuts,78374,77,1331433.981088217,-459274946.5718018,-459269634.8323589,5311.739442884922,5305.981934398413,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142744060.709405,-154189901.31452376,-162335672.80843142,0.0,0.0,0.0,5305.981934398413,5.757507145404816,5.960464477539063e-08,0,nan,False,,,0.4512062072753906,5.068924752871196,RegionD,1331433.981088217,,63.06467080116272,0.44965362548828125,1492808.0,,,
Latency阶段,26,added_region_benders_cuts,78374,79,1331434.0516768112,-459274946.5718018,-459274937.74539775,8.8264040350914,7.367590546607971,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749359.32374886,-154189905.61321875,-162335672.80843142,0.0,0.0,0.0,7.367590546607971,1.4588121473789215,5.960464477539063e-08,0,nan,False,,,0.453857421875,5.110889891783397,RegionD,1331434.0516768112,,65.58257913589478,0.45121002197265625,1492808.0,,,
Latency阶段,27,added_region_benders_cuts,78374,81,1331434.0529820183,-459274946.5718018,-459274939.2360953,7.335706472396851,6.83847838640213,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749359.85286102,-154189906.5748041,-162335672.80843142,0.0,0.0,0.0,6.83847838640213,0.4972268044948578,5.960464477539063e-08,0,nan,False,,,0.39305877685546875,5.152953751881918,RegionD,1331434.0529820183,,68.10641074180603,0.4533119201660156,1492808.0,,,
Latency阶段,28,added_region_benders_cuts,78374,82,1331434.0532075132,-459274946.5718018,-459274945.3230943,1.2487074732780457,1.2487061619758606,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749365.44263324,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,1.2487061619758606,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.4357872009277344,5.196023893356323,RegionD,1331434.0532075132,,70.69061923027039,0.4533119201660156,1492808.0,,,
Latency阶段,29,added_region_benders_cuts,78374,83,1331434.0532405586,-459274946.5718018,-459274946.1683527,0.40344905853271484,0.4034477770328522,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.28789163,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.4034477770328522,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.4368324279785156,5.238134205341339,RegionD,1331434.0532405586,,73.21723794937134,0.4533119201660156,1492808.0,,,
Latency阶段,30,added_region_benders_cuts,78374,84,1331434.0533426255,-459274946.5718018,-459274945.77203536,0.7997664213180542,0.7997651398181915,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749365.89157426,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.7997651398181915,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.43714141845703125,5.279712820053101,RegionD,1331434.0533426255,,75.71195483207703,0.4533119201660156,1492808.0,,,
Latency阶段,31,added_region_benders_cuts,78374,85,1331434.0534158547,-459274946.5718018,-459274945.9324725,0.6393292546272278,0.6393279731273651,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.05201143,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.6393279731273651,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.43807220458984375,5.321580012639363,RegionD,1331434.0534158547,,78.22398638725281,0.4533119201660156,1492808.0,,,
Latency阶段,32,added_region_benders_cuts,78374,86,1331434.053459837,-459274946.5718018,-459274946.14229554,0.42950624227523804,0.429504930973053,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.26183447,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.429504930973053,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.439544677734375,5.363562826315562,RegionD,1331434.053459837,,80.7429552078247,0.4533119201660156,1492808.0,,,
Latency阶段,33,added_columns,135889,86,1331434.0534894874,-459274946.5718018,-459274946.57180035,1.430511474609375e-06,1.4901161193847656e-07,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.69133925,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,1.4901161193847656e-07,-2.9802322387695312e-08,5.960464477539063e-08,57515,-1400.3317307692314,False,,,0.28931427001953125,5.6226810654004415,RegionD,1331434.0534894874,,96.29004955291748,0.4533119201660156,1492808.0,,,
Latency阶段,34,added_region_benders_cuts,135889,88,253631.89926285497,-459281685.0933042,-458563566.6683697,718118.4249345064,579209.1529124975,-0.0,-0.0,-0.0,-142783279.19999963,-154191500.95866454,-162306904.93464005,0.0,0.0,0.0,-142783279.19999963,-153612291.80575204,-162167995.66261938,0.0,0.0,0.0,0.0,579209.1529124975,138909.2720206678,0,nan,False,,,0.4596061706542969,5.688920736312866,RegionE,253631.89926285497,,100.26442980766296,0.4533119201660156,1492808.0,,,
Latency阶段,35,added_region_benders_cuts,135889,90,253804.69022580923,-459274946.5718018,-458816326.33018917,458620.2416126132,289582.0694926083,-0.0,-0.0,-0.0,-142783279.19999963,-154209743.37608087,-162281923.99572128,0.0,0.0,0.0,-142783279.19999963,-154040705.20396233,-161992341.92622867,0.0,0.0,0.0,0.0,169038.17211854458,289582.0694926083,0,nan,False,,,0.4649238586425781,5.747559928894043,RegionF,253804.69022580923,,103.78278136253357,0.4596519470214844,1492808.0,,,
Latency阶段,36,added_region_benders_cuts,135889,92,253906.67722259712,-459274946.5718018,-458788269.4820035,486677.08979827166,288036.83708003163,-0.0,-0.0,-0.0,-142783279.19999963,-154178745.9290021,-162312921.44280005,0.0,0.0,0.0,-142783279.19999963,-153980105.67628527,-162024884.60572,0.0,0.0,0.0,0.0,198640.2527168393,288036.83708003163,0,nan,False,,,0.4687652587890625,5.807146418094635,RegionF,253906.67722259712,,107.35797071456909,0.4649810791015625,1492808.0,,,
Latency阶段,37,added_region_benders_cuts,135889,95,253956.59752077083,-459274946.5718018,-459005504.5865388,269441.98526299,154951.34468245506,-0.0,-0.0,-0.0,-142783279.19999963,-154159624.97156212,-162332042.40024003,0.0,0.0,0.0,-142780863.76537862,-154047549.7656038,-162177091.05555758,0.0,0.0,0.0,2415.4346210062504,112075.20595830679,154951.34468245506,0,nan,False,,,0.4690818786621094,5.866788490613302,RegionF,253956.59752077083,,110.93649506568909,0.4687690734863281,1492808.0,,,
Latency阶段,38,added_region_benders_cuts,135889,98,253985.555812836,-459274946.5718018,-459045066.37736475,229880.19443702698,138311.77905744314,-0.0,-0.0,-0.0,-142783279.19999963,-154161408.4610788,-162330258.91072336,0.0,0.0,0.0,-142782946.33659244,-154070172.9091076,-162191947.13166592,0.0,0.0,0.0,332.8634071946144,91235.55197119713,138311.77905744314,0,nan,False,,,0.4696540832519531,5.926317234834035,RegionF,253985.555812836,,114.5082197189331,0.4687690734863281,1492808.0,,,
Latency阶段,39,added_region_benders_cuts,135889,100,253995.99886580036,-459274946.5718018,-459046651.64060736,228294.93119442463,125480.0500651896,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154058900.80126408,-162204471.63934487,0.0,0.0,0.0,0.0,102814.88112801313,125480.0500651896,0,nan,False,,,0.4705963134765625,5.9862464984258015,RegionF,253995.99886580036,,118.10397553443909,0.4696540832519531,1492808.0,,,
Latency阶段,40,added_region_benders_cuts,135889,102,254007.72467921372,-459274946.5718018,-459075695.4345574,199251.13724440336,100704.32183390856,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154061011.36055818,-162231404.87400073,0.0,0.0,0.0,0.0,100704.32183390856,98546.81540933251,0,nan,False,,,0.4720039367675781,6.0468423446019495,RegionE,254007.72467921372,,121.73972630500793,0.4706153869628906,1492808.0,,,
