Region,Hour,方案,FacilityLoad_MW,AvailableRenewable_MW,u_直接新能源_MW,qR_新能源充电_MW,qG_电网充电_MW,d_放电_MW,gL_电网供负荷_MW,s_新能源售电_MW,w_弃电_MW,SOC_MWh,GridPurchase_MW,NetGridImport_MW
RegionE,1535,E1_BESS协同调度,391.8125,510.22,290.22,0.0,0.0,101.59249999999997,0.0,220.0,0.0,435.76612948024194,0.0,-220.0
RegionE,1536,E0_无储能调度,444.600000416625,540.19,444.600000416625,0.0,0.0,0.0,0.0,95.58999958337506,0.0,370.0,0.0,-95.58999958337506
RegionE,1536,E1_BESS协同调度,444.600000416625,540.19,320.19000000000005,0.0,0.0,124.41000041662494,0.0,220.0,0.0,301.9919354838711,0.0,-220.0
RegionE,1537,E0_无储能调度,464.4499995833751,587.87,464.4499995833751,0.0,0.0,0.0,0.0,123.42000041662493,0.0,370.0,0.0,-123.42000041662493
RegionE,1537,E1_BESS协同调度,464.4499995833751,587.87,367.87,0.0,0.0,96.57999958337507,0.0,220.0,0.0,198.14247356626348,0.0,-220.0
RegionE,1538,E0_无储能调度,488.387500416625,650.0,488.387500416625,0.0,0.0,0.0,0.0,161.61249958337498,0.0,370.0,0.0,-161.61249958337498
RegionE,1538,E1_BESS协同调度,488.387500416625,650.0,430.0,0.0,0.0,58.387500416625016,0.0,220.0,0.0,135.36021505376345,0.0,-220.0
RegionE,1539,E0_无储能调度,551.975,722.35,551.975,0.0,0.0,0.0,0.0,170.375,0.0,370.0,0.0,-170.375
RegionE,1539,E1_BESS协同调度,551.975,722.35,502.35,0.0,0.0,49.625,0.0,220.0,0.0,82.0,0.0,-220.0
RegionE,1540,E0_无储能调度,533.212499583375,800.0,533.212499583375,0.0,0.0,0.0,0.0,220.0,46.787500416624994,370.0,0.0,-220.0
RegionE,1540,E1_BESS协同调度,533.212499583375,800.0,533.212499583375,-0.0,0.0,0.0,0.0,220.0,46.787500416624994,82.0,0.0,-220.0
RegionE,1541,E0_无储能调度,571.625,877.65,571.625,0.0,0.0,0.0,0.0,220.0,86.02499999999998,370.0,0.0,-220.0
RegionE,1541,E1_BESS协同调度,571.625,877.65,571.625,0.0,0.0,0.0,0.0,220.0,86.02499999999998,82.0,0.0,-220.0
RegionE,1542,E0_无储能调度,578.600000416625,950.0,578.600000416625,0.0,0.0,0.0,0.0,220.0,151.399999583375,370.0,0.0,-220.0
RegionE,1542,E1_BESS协同调度,578.600000416625,950.0,578.600000416625,0.0,0.0,0.0,0.0,220.0,151.399999583375,82.0,0.0,-220.0
RegionE,1543,E0_无储能调度,574.312500416625,1012.13,574.312500416625,0.0,0.0,0.0,0.0,220.0,217.81749958337502,370.0,0.0,-220.0
RegionE,1543,E1_BESS协同调度,574.312500416625,1012.13,574.312500416625,0.0,0.0,0.0,0.0,220.0,217.81749958337502,82.0,0.0,-220.0
RegionE,1544,E0_无储能调度,543.549999583375,1059.81,543.549999583375,0.0,0.0,0.0,0.0,220.0,296.26000041662496,370.0,0.0,-220.0
RegionE,1544,E1_BESS协同调度,543.549999583375,1059.81,543.549999583375,0.0,0.0,0.0,0.0,220.0,296.26000041662496,82.0,0.0,-220.0
RegionE,1545,E0_无储能调度,560.475000416625,1089.78,560.475000416625,0.0,0.0,0.0,0.0,220.0,309.304999583375,370.0,0.0,-220.0
RegionE,1545,E1_BESS协同调度,560.475000416625,1089.78,560.475000416625,0.0,0.0,0.0,0.0,220.0,309.304999583375,82.0,0.0,-220.0
RegionE,1546,E0_无储能调度,512.175,1100.0,512.175,0.0,0.0,0.0,0.0,220.0,367.82500000000005,370.0,0.0,-220.0
RegionE,1546,E1_BESS协同调度,512.175,1100.0,512.175,0.0,0.0,0.0,0.0,220.0,367.82500000000005,82.0,0.0,-220.0
RegionE,1547,E0_无储能调度,500.76250000000005,1089.78,500.76250000000005,0.0,0.0,0.0,0.0,220.0,369.0174999999999,370.0,0.0,-220.0
RegionE,1547,E1_BESS协同调度,500.76250000000005,1089.78,500.76250000000005,0.0,0.0,0.0,0.0,220.0,369.0174999999999,82.0,0.0,-220.0
RegionE,1548,E0_无储能调度,427.824999583375,1059.81,427.824999583375,0.0,0.0,0.0,0.0,220.0,411.9850004166249,370.0,0.0,-220.0
RegionE,1548,E1_BESS协同调度,427.824999583375,1059.81,427.824999583375,0.0,0.0,0.0,0.0,220.0,411.9850004166249,82.0,0.0,-220.0
RegionE,1549,E0_无储能调度,427.34749999999997,1012.13,427.34749999999997,0.0,0.0,0.0,0.0,220.0,364.7825,370.0,0.0,-220.0
RegionE,1549,E1_BESS协同调度,427.34749999999997,1012.13,427.34749999999997,0.0,0.0,0.0,0.0,220.0,364.7825,82.0,0.0,-220.0
RegionE,1550,E0_无储能调度,373.77375041662503,950.0,373.77375041662503,0.0,0.0,0.0,0.0,220.0,356.22624958337497,370.0,0.0,-220.0
RegionE,1550,E1_BESS协同调度,373.77375041662503,950.0,373.77375041662503,0.0,0.0,0.0,0.0,220.0,356.22624958337497,82.0,0.0,-220.0
RegionE,1551,E0_无储能调度,354.20000041662496,877.65,354.20000041662496,0.0,0.0,0.0,0.0,220.0,303.449999583375,370.0,0.0,-220.0
RegionE,1551,E1_BESS协同调度,354.20000041662496,877.65,354.20000041662496,222.6508528750569,0.0,0.0,0.0,220.0,80.79914670831812,291.29180170255347,0.0,-220.0
RegionE,1552,E0_无储能调度,329.412499583375,800.0,329.412499583375,0.0,0.0,0.0,0.0,220.0,250.587500416625,370.0,0.0,-220.0
RegionE,1552,E1_BESS协同调度,329.412499583375,800.0,329.412499583375,0.0,0.0,0.0,0.0,220.0,250.587500416625,291.29180170255347,0.0,-220.0
RegionE,1553,E0_无储能调度,295.27500000000003,722.35,295.27500000000003,0.0,0.0,0.0,0.0,220.0,207.075,370.0,0.0,-220.0
RegionE,1553,E1_BESS协同调度,295.27500000000003,722.35,295.27500000000003,207.075,0.0,0.0,0.0,220.0,0.0,485.94230170255344,0.0,-220.0
RegionE,1554,E0_无储能调度,272.3875,650.0,272.3875,0.0,0.0,0.0,0.0,220.0,157.6125,370.0,0.0,-220.0
RegionE,1554,E1_BESS协同调度,272.3875,650.0,272.3875,157.6125,0.0,0.0,0.0,220.0,0.0,634.0980517025534,0.0,-220.0
RegionE,1555,E0_无储能调度,280.8375,587.87,280.8375,0.0,0.0,0.0,0.0,220.0,87.03250000000003,370.0,0.0,-220.0
RegionE,1555,E1_BESS协同调度,280.8375,587.87,280.8375,87.03250000000003,0.0,0.0,0.0,220.0,0.0,715.9086017025535,0.0,-220.0
RegionE,1556,E0_无储能调度,330.81250041662497,540.19,330.81250041662497,0.0,0.0,0.0,0.0,209.37749958337508,0.0,370.0,0.0,-209.37749958337508
RegionE,1556,E1_BESS协同调度,330.81250041662497,540.19,320.19000000000005,0.0,0.0,10.622500416624916,0.0,220.0,0.0,704.4865582438171,0.0,-220.0
RegionE,1557,E0_无储能调度,326.1,510.22,326.1,0.0,0.0,0.0,0.0,184.12,0.0,370.0,0.0,-184.12
RegionE,1557,E1_BESS协同调度,326.1,510.22,290.22,0.0,0.0,35.879999999999995,0.0,220.0,0.0,665.9059130825267,0.0,-220.0
RegionE,1558,E0_无储能调度,357.2625,500.0,357.2625,0.0,0.0,0.0,0.0,142.7375,0.0,370.0,0.0,-142.7375
RegionE,1558,E1_BESS协同调度,357.2625,500.0,280.0,0.0,0.0,77.26249999999999,0.0,220.0,0.0,582.8279560932795,0.0,-220.0
RegionE,1559,E0_无储能调度,410.12499958337503,510.22,410.12499958337503,0.0,0.0,0.0,0.0,100.095000416625,0.0,370.0,0.0,-100.095000416625
RegionE,1559,E1_BESS协同调度,410.12499958337503,510.22,290.22,0.0,0.0,119.904999583375,0.0,220.0,0.0,453.89784901438156,0.0,-220.0
RegionE,1560,E0_无储能调度,440.987500416625,540.19,440.987500416625,0.0,0.0,0.0,0.0,99.20249958337507,0.0,370.0,0.0,-99.20249958337507
RegionE,1560,E1_BESS协同调度,440.987500416625,540.19,320.19000000000005,0.0,0.0,120.79750041662493,0.0,220.0,0.0,324.00806362016124,0.0,-220.0
RegionE,1561,E0_无储能调度,461.62500041662497,587.87,461.62500041662497,0.0,0.0,0.0,0.0,126.24499958337503,0.0,370.0,0.0,-126.24499958337503
RegionE,1561,E1_BESS协同调度,461.62500041662497,587.87,367.87,0.0,0.0,93.75500041662497,0.0,220.0,0.0,223.19623521518815,0.0,-220.0
RegionE,1562,E0_无储能调度,513.049999583375,650.0,513.049999583375,0.0,0.0,0.0,0.0,136.95000041662502,0.0,370.0,0.0,-136.95000041662502
RegionE,1562,E1_BESS协同调度,513.049999583375,650.0,430.0,0.0,0.0,83.04999958337498,0.0,220.0,0.0,133.89516039435483,0.0,-220.0
RegionE,1563,E0_无储能调度,536.937499583375,722.35,536.937499583375,0.0,0.0,0.0,0.0,185.412500416625,0.0,370.0,0.0,-185.412500416625
RegionE,1563,E1_BESS协同调度,536.937499583375,722.35,502.35,0.0,0.0,34.587499583375006,0.0,220.0,0.0,96.70430062728492,0.0,-220.0
RegionE,1564,E0_无储能调度,593.674999583375,800.0,593.674999583375,0.0,0.0,0.0,0.0,206.32500041662502,0.0,370.0,0.0,-206.32500041662502
RegionE,1564,E1_BESS协同调度,593.674999583375,800.0,580.0,0.0,0.0,13.674999583374984,0.0,220.0,0.0,82.0,0.0,-220.0
RegionE,1565,E0_无储能调度,556.5500004166249,877.65,556.5500004166249,0.0,0.0,0.0,0.0,220.0,101.09999958337505,370.0,0.0,-220.0
RegionE,1565,E1_BESS协同调度,556.5500004166249,877.65,556.5500004166249,0.0,0.0,0.0,0.0,220.0,101.09999958337505,82.0,0.0,-220.0
RegionE,1566,E0_无储能调度,578.187500416625,950.0,578.187500416625,0.0,0.0,0.0,0.0,220.0,151.81249958337503,370.0,0.0,-220.0
RegionE,1566,E1_BESS协同调度,578.187500416625,950.0,578.187500416625,0.0,0.0,0.0,0.0,220.0,151.81249958337503,82.0,0.0,-220.0
RegionE,1567,E0_无储能调度,576.0625,1012.13,576.0625,0.0,0.0,0.0,0.0,220.0,216.0675,370.0,0.0,-220.0
RegionE,1567,E1_BESS协同调度,576.0625,1012.13,576.0625,0.0,0.0,0.0,0.0,220.0,216.0675,82.0,0.0,-220.0
RegionE,1568,E0_无储能调度,564.7374995833751,1059.81,564.7374995833751,0.0,0.0,0.0,0.0,220.0,275.07250041662485,370.0,0.0,-220.0
RegionE,1568,E1_BESS协同调度,564.7374995833751,1059.81,564.7374995833751,0.0,0.0,0.0,0.0,220.0,275.07250041662485,82.0,0.0,-220.0
RegionE,1569,E0_无储能调度,554.05,1089.78,554.05,0.0,0.0,0.0,0.0,220.0,315.73,370.0,0.0,-220.0
RegionE,1569,E1_BESS协同调度,554.05,1089.78,554.05,0.0,0.0,0.0,0.0,220.0,315.73,82.0,0.0,-220.0
RegionE,1570,E0_无储能调度,544.0374995833749,1100.0,544.0374995833749,0.0,0.0,0.0,0.0,220.0,335.96250041662506,370.0,0.0,-220.0
RegionE,1570,E1_BESS协同调度,544.0374995833749,1100.0,544.0374995833749,0.0,0.0,0.0,0.0,220.0,335.96250041662506,82.0,0.0,-220.0
RegionE,1571,E0_无储能调度,478.150000416625,1089.78,478.150000416625,0.0,0.0,0.0,0.0,220.0,391.62999958337497,370.0,0.0,-220.0
RegionE,1571,E1_BESS协同调度,478.150000416625,1089.78,478.150000416625,0.0,0.0,0.0,0.0,220.0,391.62999958337497,82.0,0.0,-220.0
RegionE,1572,E0_无储能调度,420.3125,1059.81,420.3125,0.0,0.0,0.0,0.0,220.0,419.49749999999995,370.0,0.0,-220.0
RegionE,1572,E1_BESS协同调度,420.3125,1059.81,420.3125,0.0,0.0,0.0,0.0,220.0,419.49749999999995,82.0,0.0,-220.0
RegionE,1573,E0_无储能调度,430.539999583375,1012.13,430.539999583375,0.0,0.0,0.0,0.0,220.0,361.590000416625,370.0,0.0,-220.0
RegionE,1573,E1_BESS协同调度,430.539999583375,1012.13,430.539999583375,0.0,0.0,0.0,0.0,220.0,361.590000416625,82.0,0.0,-220.0
RegionE,1574,E0_无储能调度,380.50749958337497,950.0,380.50749958337497,0.0,0.0,0.0,0.0,220.0,349.49250041662503,370.0,0.0,-220.0
RegionE,1574,E1_BESS协同调度,380.50749958337497,950.0,380.50749958337497,0.0,0.0,0.0,0.0,220.0,349.49250041662503,82.0,0.0,-220.0
RegionE,1575,E0_无储能调度,364.0,877.65,364.0,0.0,0.0,0.0,0.0,220.0,293.65,370.0,0.0,-220.0
RegionE,1575,E1_BESS协同调度,364.0,877.65,364.0,0.0,0.0,0.0,0.0,220.0,293.65,82.0,0.0,-220.0
RegionE,1576,E0_无储能调度,297.2575,800.0,297.2575,0.0,0.0,0.0,0.0,220.0,282.7425,370.0,0.0,-220.0
RegionE,1576,E1_BESS协同调度,297.2575,800.0,297.2575,159.19100780336063,0.0,0.0,0.0,220.0,123.55149219663934,231.639547335159,0.0,-220.0
RegionE,1577,E0_无储能调度,291.6375,722.35,291.6375,0.0,0.0,0.0,0.0,220.0,210.71250000000003,370.0,0.0,-220.0
RegionE,1577,E1_BESS协同调度,291.6375,722.35,291.6375,210.71250000000003,0.0,0.0,0.0,220.0,0.0,429.709297335159,0.0,-220.0
RegionE,1578,E0_无储能调度,273.324999583375,650.0,273.324999583375,0.0,0.0,0.0,0.0,220.0,156.67500041662498,370.0,0.0,-220.0
RegionE,1578,E1_BESS协同调度,273.324999583375,650.0,273.324999583375,156.67500041662498,0.0,0.0,0.0,220.0,0.0,576.9837977267865,0.0,-220.0
RegionE,1579,E0_无储能调度,273.812499583375,587.87,273.812499583375,0.0,0.0,0.0,0.0,220.0,94.05750041662503,370.0,0.0,-220.0
RegionE,1579,E1_BESS协同调度,273.812499583375,587.87,273.812499583375,94.05750041662503,0.0,0.0,0.0,220.0,0.0,665.397848118414,0.0,-220.0
RegionE,1580,E0_无储能调度,334.037499583375,540.19,334.037499583375,0.0,0.0,0.0,0.0,206.15250041662506,0.0,370.0,0.0,-206.15250041662506
RegionE,1580,E1_BESS协同调度,334.037499583375,540.19,320.19000000000005,0.0,0.0,13.84749958337494,0.0,220.0,0.0,650.5080636201614,0.0,-220.0
RegionE,1581,E0_无储能调度,346.2,510.22,346.2,0.0,0.0,0.0,0.0,164.02000000000004,0.0,370.0,0.0,-164.02000000000004
RegionE,1581,E1_BESS协同调度,346.2,510.22,290.22,0.0,0.0,55.97999999999996,0.0,220.0,0.0,590.3145152330646,0.0,-220.0
RegionE,1582,E0_无储能调度,362.162500416625,500.0,362.162500416625,0.0,0.0,0.0,0.0,137.837499583375,0.0,370.0,0.0,-137.837499583375
RegionE,1582,E1_BESS协同调度,362.162500416625,500.0,280.0,0.0,0.0,82.162500416625,0.0,220.0,0.0,501.96774059153233,0.0,-220.0
RegionE,1583,E0_无储能调度,386.449999583375,510.22,386.449999583375,0.0,0.0,0.0,0.0,123.77000041662501,0.0,370.0,0.0,-123.77000041662501
RegionE,1583,E1_BESS协同调度,386.449999583375,510.22,290.22,0.0,0.0,96.22999958337499,0.0,220.0,0.0,398.4946227599463,0.0,-220.0
RegionE,1584,E0_无储能调度,427.01250000000005,540.19,427.01250000000005,0.0,0.0,0.0,0.0,113.17750000000001,0.0,370.0,0.0,-113.17750000000001
RegionE,1584,E1_BESS协同调度,427.01250000000005,540.19,320.19000000000005,0.0,0.0,106.82249999999999,0.0,220.0,0.0,283.63171953413985,0.0,-220.0
RegionE,1585,E0_无储能调度,464.81249958337503,587.87,464.81249958337503,0.0,0.0,0.0,0.0,123.05750041662498,0.0,370.0,0.0,-123.05750041662498
RegionE,1585,E1_BESS协同调度,464.81249958337503,587.87,367.87,0.0,0.0,96.94249958337502,0.0,220.0,0.0,179.39247267029572,0.0,-220.0
RegionE,1586,E0_无储能调度,500.949999583375,650.0,500.949999583375,0.0,0.0,0.0,0.0,149.05000041662498,0.0,370.0,0.0,-149.05000041662498
RegionE,1586,E1_BESS协同调度,500.949999583375,650.0,430.0,0.0,0.0,70.94999958337502,0.0,220.0,0.0,103.1021505376344,0.0,-220.0
RegionE,1587,E0_无储能调度,521.975,722.35,521.975,0.0,0.0,0.0,0.0,200.375,0.0,370.0,0.0,-200.375
RegionE,1587,E1_BESS协同调度,521.975,722.35,502.35,0.0,0.0,19.625,0.0,220.0,0.0,82.0,0.0,-220.0
RegionE,1588,E0_无储能调度,568.987499583375,800.0,568.987499583375,0.0,0.0,0.0,0.0,220.0,11.012500416625016,370.0,0.0,-220.0
RegionE,1588,E1_BESS协同调度,568.987499583375,800.0,568.987499583375,-0.0,0.0,0.0,0.0,220.0,11.012500416625016,82.0,0.0,-220.0
RegionE,1589,E0_无储能调度,589.625,877.65,589.625,0.0,0.0,0.0,0.0,220.0,68.02499999999998,370.0,0.0,-220.0
RegionE,1589,E1_BESS协同调度,589.625,877.65,589.625,0.0,0.0,0.0,0.0,220.0,68.02499999999998,82.0,0.0,-220.0
RegionE,1590,E0_无储能调度,567.399999583375,950.0,567.399999583375,0.0,0.0,0.0,0.0,220.0,162.600000416625,370.0,0.0,-220.0
RegionE,1590,E1_BESS协同调度,567.399999583375,950.0,567.399999583375,0.0,0.0,0.0,0.0,220.0,162.600000416625,82.0,0.0,-220.0
RegionE,1591,E0_无储能调度,563.087500416625,1012.13,563.087500416625,0.0,0.0,0.0,0.0,220.0,229.04249958337505,370.0,0.0,-220.0
RegionE,1591,E1_BESS协同调度,563.087500416625,1012.13,563.087500416625,0.0,0.0,0.0,0.0,220.0,229.04249958337505,82.0,0.0,-220.0
RegionE,1592,E0_无储能调度,568.000000416625,1059.81,568.000000416625,0.0,0.0,0.0,0.0,220.0,271.809999583375,370.0,0.0,-220.0
RegionE,1592,E1_BESS协同调度,568.000000416625,1059.81,568.000000416625,0.0,0.0,0.0,0.0,220.0,271.809999583375,82.0,0.0,-220.0
RegionE,1593,E0_无储能调度,549.0875000000001,1089.78,549.0875000000001,0.0,0.0,0.0,0.0,220.0,320.6924999999999,370.0,0.0,-220.0
RegionE,1593,E1_BESS协同调度,549.0875000000001,1089.78,549.0875000000001,0.0,0.0,0.0,0.0,220.0,320.6924999999999,82.0,0.0,-220.0
RegionE,1594,E0_无储能调度,492.199999583375,1100.0,492.199999583375,0.0,0.0,0.0,0.0,220.0,387.800000416625,370.0,0.0,-220.0
RegionE,1594,E1_BESS协同调度,492.199999583375,1100.0,492.199999583375,0.0,0.0,0.0,0.0,220.0,387.800000416625,82.0,0.0,-220.0
RegionE,1595,E0_无储能调度,512.0125,1089.78,512.0125,0.0,0.0,0.0,0.0,220.0,357.7674999999999,370.0,0.0,-220.0
RegionE,1595,E1_BESS协同调度,512.0125,1089.78,512.0125,0.0,0.0,0.0,0.0,220.0,357.7674999999999,82.0,0.0,-220.0
RegionE,1596,E0_无储能调度,426.11249958337504,1059.81,426.11249958337504,0.0,0.0,0.0,0.0,220.0,413.6975004166249,370.0,0.0,-220.0
RegionE,1596,E1_BESS协同调度,426.11249958337504,1059.81,426.11249958337504,0.0,0.0,0.0,0.0,220.0,413.6975004166249,82.0,0.0,-220.0
RegionE,1597,E0_无储能调度,410.43749958337503,1012.13,410.43749958337503,0.0,0.0,0.0,0.0,220.0,381.69250041662497,370.0,0.0,-220.0
RegionE,1597,E1_BESS协同调度,410.43749958337503,1012.13,410.43749958337503,0.0,0.0,0.0,0.0,220.0,381.69250041662497,82.0,0.0,-220.0
RegionE,1598,E0_无储能调度,396.31875,950.0,396.31875,0.0,0.0,0.0,0.0,220.0,333.68125,370.0,0.0,-220.0
RegionE,1598,E1_BESS协同调度,396.31875,950.0,396.31875,-0.0,0.0,0.0,0.0,220.0,333.68125,82.0,0.0,-220.0
RegionE,1599,E0_无储能调度,373.42625,877.65,373.42625,0.0,0.0,0.0,0.0,220.0,284.22375,370.0,0.0,-220.0
RegionE,1599,E1_BESS协同调度,373.42625,877.65,373.42625,0.0,0.0,0.0,0.0,220.0,284.22375,82.0,0.0,-220.0
RegionE,1600,E0_无储能调度,330.587499583375,800.0,330.587499583375,0.0,0.0,0.0,0.0,220.0,249.412500416625,370.0,0.0,-220.0
RegionE,1600,E1_BESS协同调度,330.587499583375,800.0,330.587499583375,240.0,0.0,0.0,0.0,220.0,9.412500416624994,307.6,0.0,-220.0
RegionE,1601,E0_无储能调度,327.05000041662504,722.35,327.05000041662504,0.0,0.0,0.0,0.0,220.0,175.29999958337498,370.0,0.0,-220.0
RegionE,1601,E1_BESS协同调度,327.05000041662504,722.35,327.05000041662504,136.42469708127192,0.0,0.0,0.0,220.0,38.87530250210307,435.8392152563956,0.0,-220.0
RegionE,1602,E0_无储能调度,284.18749958337503,650.0,284.18749958337503,0.0,0.0,0.0,0.0,220.0,145.81250041662497,370.0,0.0,-220.0
RegionE,1602,E1_BESS协同调度,284.18749958337503,650.0,284.18749958337503,145.81250041662497,0.0,0.0,0.0,220.0,0.0,572.902965648023,0.0,-220.0
RegionE,1603,E0_无储能调度,278.4125,587.87,278.4125,0.0,0.0,0.0,0.0,220.0,89.45749999999998,370.0,0.0,-220.0
RegionE,1603,E1_BESS协同调度,278.4125,587.87,278.4125,89.45749999999998,0.0,0.0,0.0,220.0,0.0,656.9930156480231,0.0,-220.0
RegionE,1604,E0_无储能调度,296.274999583375,540.19,296.274999583375,0.0,0.0,0.0,0.0,220.0,23.91500041662505,370.0,0.0,-220.0
RegionE,1604,E1_BESS协同调度,296.274999583375,540.19,296.274999583375,23.91500041662505,0.0,0.0,0.0,220.0,0.0,679.4731160396506,0.0,-220.0
RegionE,1605,E0_无储能调度,319.8875,510.22,319.8875,0.0,0.0,0.0,0.0,190.33250000000004,0.0,370.0,0.0,-190.33250000000004
RegionE,1605,E1_BESS协同调度,319.8875,510.22,290.22,0.0,0.0,29.66749999999996,0.0,220.0,0.0,647.572578405242,0.0,-220.0
RegionE,1606,E0_无储能调度,373.05,500.0,373.05,0.0,0.0,0.0,0.0,126.94999999999999,0.0,370.0,0.0,-126.94999999999999
RegionE,1606,E1_BESS协同调度,373.05,500.0,280.0,0.0,0.0,93.05000000000001,0.0,220.0,0.0,547.5188149643818,0.0,-220.0
RegionE,1607,E0_无储能调度,373.29999958337504,510.22,373.29999958337504,0.0,0.0,0.0,0.0,136.920000416625,0.0,370.0,0.0,-136.920000416625
RegionE,1607,E1_BESS协同调度,373.29999958337504,510.22,290.22,0.0,0.0,83.07999958337501,0.0,220.0,0.0,458.1854820790323,0.0,-220.0
RegionE,1608,E0_无储能调度,428.387499583375,540.19,428.387499583375,0.0,0.0,0.0,0.0,111.80250041662504,0.0,370.0,0.0,-111.80250041662504
RegionE,1608,E1_BESS协同调度,428.387499583375,540.19,320.19000000000005,0.0,0.0,108.19749958337496,0.0,220.0,0.0,341.84408467755384,0.0,-220.0
RegionE,1609,E0_无储能调度,503.712499583375,587.87,503.712499583375,0.0,0.0,0.0,0.0,84.157500416625,0.0,370.0,0.0,-84.157500416625
RegionE,1609,E1_BESS协同调度,503.712499583375,587.87,367.87,0.0,0.0,135.842499583375,0.0,220.0,0.0,195.77688082446244,0.0,-220.0
RegionE,1610,E0_无储能调度,495.1625,650.0,495.1625,0.0,0.0,0.0,0.0,154.83749999999998,0.0,370.0,0.0,-154.83749999999998
RegionE,1610,E1_BESS协同调度,495.1625,650.0,430.0,0.0,0.0,65.16250000000002,0.0,220.0,0.0,125.70967652338715,0.0,-220.0
RegionE,1611,E0_无储能调度,516.487499583375,722.35,516.487499583375,0.0,0.0,0.0,0.0,205.86250041662504,0.0,370.0,0.0,-205.86250041662504
RegionE,1611,E1_BESS协同调度,516.487499583375,722.35,502.35,0.0,0.0,14.13749958337496,0.0,220.0,0.0,110.50806406814525,0.0,-220.0
RegionE,1612,E0_无储能调度,606.5124995833751,800.0,606.5124995833751,0.0,0.0,0.0,0.0,193.48750041662493,0.0,370.0,0.0,-193.48750041662493
RegionE,1612,E1_BESS协同调度,606.5124995833751,800.0,580.0,0.0,0.0,26.512499583375075,0.0,220.0,0.0,82.0,0.0,-220.0
RegionE,1613,E0_无储能调度,586.475,877.65,586.475,0.0,0.0,0.0,0.0,220.0,71.17499999999995,370.0,0.0,-220.0
RegionE,1613,E1_BESS协同调度,586.475,877.65,586.475,0.0,0.0,0.0,0.0,220.0,71.17499999999995,82.0,0.0,-220.0
RegionE,1614,E0_无储能调度,579.5375,950.0,579.5375,0.0,0.0,0.0,0.0,220.0,150.46249999999998,370.0,0.0,-220.0
RegionE,1614,E1_BESS协同调度,579.5375,950.0,579.5375,0.0,0.0,0.0,0.0,220.0,150.46249999999998,82.0,0.0,-220.0
RegionE,1615,E0_无储能调度,583.412500416625,1012.13,583.412500416625,0.0,0.0,0.0,0.0,220.0,208.717499583375,370.0,0.0,-220.0
RegionE,1615,E1_BESS协同调度,583.412500416625,1012.13,583.412500416625,0.0,0.0,0.0,0.0,220.0,208.717499583375,82.0,0.0,-220.0
RegionE,1616,E0_无储能调度,558.0875,1059.81,558.0875,0.0,0.0,0.0,0.0,220.0,281.72249999999997,370.0,0.0,-220.0
RegionE,1616,E1_BESS协同调度,558.0875,1059.81,558.0875,0.0,0.0,0.0,0.0,220.0,281.72249999999997,82.0,0.0,-220.0
RegionE,1617,E0_无储能调度,557.5250004166251,1089.78,557.5250004166251,0.0,0.0,0.0,0.0,220.0,312.2549995833749,370.0,0.0,-220.0
RegionE,1617,E1_BESS协同调度,557.5250004166251,1089.78,557.5250004166251,0.0,0.0,0.0,0.0,220.0,312.2549995833749,82.0,0.0,-220.0
RegionE,1618,E0_无储能调度,495.5375,1100.0,495.5375,0.0,0.0,0.0,0.0,220.0,384.4625,370.0,0.0,-220.0
RegionE,1618,E1_BESS协同调度,495.5375,1100.0,495.5375,0.0,0.0,0.0,0.0,220.0,384.4625,82.0,0.0,-220.0
RegionE,1619,E0_无储能调度,511.6875,1089.78,511.6875,0.0,0.0,0.0,0.0,220.0,358.0925,370.0,0.0,-220.0
RegionE,1619,E1_BESS协同调度,511.6875,1089.78,511.6875,0.0,0.0,0.0,0.0,220.0,358.0925,82.0,0.0,-220.0
RegionE,1620,E0_无储能调度,420.15,1059.81,420.15,0.0,0.0,0.0,0.0,220.0,419.65999999999997,370.0,0.0,-220.0
RegionE,1620,E1_BESS协同调度,420.15,1059.81,420.15,0.0,0.0,0.0,0.0,220.0,419.65999999999997,82.0,0.0,-220.0
RegionE,1621,E0_无储能调度,417.754999583375,1012.13,417.754999583375,0.0,0.0,0.0,0.0,220.0,374.37500041662497,370.0,0.0,-220.0
RegionE,1621,E1_BESS协同调度,417.754999583375,1012.13,417.754999583375,0.0,0.0,0.0,0.0,220.0,374.37500041662497,82.0,0.0,-220.0
RegionE,1622,E0_无储能调度,387.4725,950.0,387.4725,0.0,0.0,0.0,0.0,220.0,342.5275,370.0,0.0,-220.0
RegionE,1622,E1_BESS协同调度,387.4725,950.0,387.4725,58.82028435526743,0.0,0.0,0.0,220.0,283.70721564473257,137.2910672939514,0.0,-220.0
RegionE,1623,E0_无储能调度,343.570000416625,877.65,343.570000416625,0.0,0.0,0.0,0.0,220.0,314.07999958337496,370.0,0.0,-220.0
RegionE,1623,E1_BESS协同调度,343.570000416625,877.65,343.570000416625,0.0,0.0,0.0,0.0,220.0,314.07999958337496,137.2910672939514,0.0,-220.0
RegionE,1624,E0_无储能调度,302.85,800.0,302.85,0.0,0.0,0.0,0.0,220.0,277.15,370.0,0.0,-220.0
RegionE,1624,E1_BESS协同调度,302.85,800.0,302.85,240.0,0.0,0.0,0.0,220.0,37.14999999999998,362.8910672939514,0.0,-220.0
RegionE,1625,E0_无储能调度,287.22499999999997,722.35,287.22499999999997,0.0,0.0,0.0,0.0,220.0,215.12500000000006,370.0,0.0,-220.0
