X_时间（h）,Y_设施负荷（MW）,Y_电网购电功率（MW）,Y_弃电功率（MW）,Y_新能源利用功率（MW）
1123,2245.4642162233336,661.77395,1886.3338333333334,1020.8861666666669
1124,2259.91720709,663.0917000000001,1643.2055933333334,1014.0014066666665
1125,2234.90119379,872.9258933333333,1605.641,910.3768
1126,2405.6958700366667,1439.0989933333335,1279.1261233333335,966.5967766666665
1127,2557.273653333333,1503.36634,1260.9383866666667,1053.9072133333332
1128,2804.1006066433333,1891.0825733333336,1340.977466666667,1142.5180333333333
1129,3039.9500603933334,2086.8463866666666,1526.2812266666665,1182.6035733333333
1130,3275.1923722,2162.0673566666665,1871.0857866666668,1312.7539133333335
1131,3394.51151871,2235.08058,2206.2420599999996,1339.4309400000002
1132,3407.8580533233335,2243.04326,2661.488606666667,1344.8147933333335
1133,3460.85102624,2140.36576,3281.841933333333,1364.0580666666667
1134,3414.3804695400004,2081.106636666667,3746.7261666666664,1333.2738333333336
1135,3398.9152404133333,2087.6414,4141.50616,1311.27384
1136,3333.1175128733335,2025.0151800000003,4430.757666666666,1308.1023333333333
1137,3066.68144003,1872.3735066666668,4724.372066666667,1194.3079333333333
1138,2999.4122046133334,1841.6086533333332,4822.19645,1157.80355
1139,2665.69029624,1589.8840466666668,4842.87375,1075.8062499999999
1140,2574.01302956,1413.0305733333335,4577.877493333333,1160.982506666667
1141,2383.4926862266666,1330.4614066666666,4399.7487,1053.0312999999999
1142,2271.7088504499998,1283.29975,4091.5909,988.409
1143,2220.42144005,1258.18046,3683.6590499999998,962.2409500000002
1144,1957.46098377,1083.3591333333331,3305.89815,874.1018500000001
1145,2270.45600376,631.53218,2642.7430766666666,1071.3569233333335
1146,2229.63151422,603.6992,2232.4461866666666,1047.5538133333334
1147,2167.2616766833335,636.0989400000001,1942.9721633333334,964.2478366666667
1148,2128.784491303333,644.2914,1731.6542100000001,915.77269
1149,2027.0740166733335,786.6252400000001,1739.1616233333332,790.2239766666668
1150,2144.1174471366667,1301.4901466666668,1404.7061,842.6273
1151,2295.974193743333,1411.8177933333332,1429.7966000000001,884.1564
1152,2738.31633671,1889.7874766666669,1410.51074,1078.02886
1153,2917.08001336,2033.62028,1611.7350666666666,1112.9597333333334
1154,3009.28333669,2052.948226666667,2023.69259,1156.00171
1155,3101.5899428733333,2068.9878999999996,2328.0112566666667,1212.6020433333333
1156,3191.55403089,2107.6003766666668,2714.2206466666667,1263.9536533333332
1157,3277.3502733,2039.8658133333333,3375.3203399999998,1270.5796600000003
1158,3310.991874646667,2043.74806,3812.7561866666665,1267.2438133333333
1159,3246.2664253766666,1964.1098533333331,4170.623426666667,1282.1565733333332
1160,3242.8098274966665,1969.4438466666668,4465.49402,1273.36598
1161,3216.6598479333334,1927.22286,4629.243013333334,1289.4369866666666
1162,3016.2543399833335,1764.09754,4727.8432,1252.1568000000002
1163,2854.539903316667,1656.7429533333334,4720.88305,1197.7969500000002
1164,2691.37062623,1523.7385266666668,4571.2278,1167.6321000000003
1165,2630.2069090866667,1501.4772866666667,4324.050366666666,1128.7296333333334
1166,2556.8379041933335,1462.2451,3985.4072666666666,1094.5927333333334
1167,2382.997261326667,1372.9516600000002,3635.85435,1010.04565
1168,1901.9707437933332,1115.17786,3393.207066666667,786.7929333333332
1169,2372.9588679466665,616.83205,2536.9845833333334,1177.1154166666665
1170,2228.784452433333,576.3521999999999,2192.307046666667,1087.6929533333332
1171,2428.3079766633336,662.66685,1729.3184733333333,1177.9016266666667
1172,2372.0677333466665,702.6508,1586.1237666666668,1077.3726333333334
1173,2131.47214669,801.2269666666666,1626.29072,898.92948
1174,2239.4222395799998,1319.3001733333333,1305.2974333333334,920.1220666666666
1175,2410.969248016667,1422.4582466666666,1324.792,988.511
1176,2587.23078954,1768.42228,1426.83639,1048.30851
1177,2863.73670578,2014.7608566666665,1642.96435,1078.47585
1178,3044.50525337,2044.0883666666664,1996.6068133333335,1200.1168866666665
1179,3080.819970486667,2016.8433933333333,2299.6528233333333,1243.9765766666667
1180,3158.0332724900004,2079.3607666666667,2722.2716933333336,1258.6725066666668
1181,3241.8842775499998,2008.3430466666666,3356.5129699999998,1289.38703
1182,3202.567299516667,1938.9990833333334,3816.4317833333334,1263.5681166666668
1183,3198.6486566900003,1872.1365166666665,4126.26786,1326.5121399999998
1184,3182.38310335,1846.8894766666667,4403.366373333333,1335.4936266666668
1185,3100.07642961,1781.5920633333335,4600.195633333334,1318.4843666666666
1186,2874.4817711666665,1668.0571066666666,4773.575333333333,1206.4246666666666
1187,2719.8844887,1584.56936,4783.36487,1135.31513
1188,2489.41302335,1397.9846933333333,4647.43167,1091.42833
1189,2306.9185628733335,1332.5506800000003,4478.412066666667,974.3679333333333
1190,2130.1915742,1199.9232833333335,4149.73162,930.26838
1191,2021.28935948,1165.9973200000002,3790.60782,855.29218
1192,1779.5790067000003,1027.9829766666667,3428.40396,751.59604
1193,2048.7688250833335,624.11965,2835.076326666667,879.0236733333331
1194,2067.353703826667,602.29225,2356.7166466666667,923.2833533333335
1195,2051.4098137466667,556.3189000000001,1975.9976866666666,931.2223133333334
1196,2219.280613426667,668.1452000000002,1676.5973866666666,975.6896133333335
1197,2271.5806657666667,752.7336433333335,1494.3028766666666,1039.3597233333335
1198,2412.64798663,1382.7889266666666,1212.86474,1029.85906
1199,2956.5877875433334,1738.20288,1102.7589933333334,1218.3849066666667
1200,3142.474045793333,2082.578753333333,1196.3307066666666,1289.3950933333335
1201,3313.901443793334,2210.23287,1390.6193266666664,1333.1685733333334
1202,3501.368819126667,2288.6359133333335,1764.505993333333,1413.405106666667
1203,3595.395350863333,2317.90595,2081.4974,1457.4894
1204,3440.851643783333,2318.3262,2708.6171566666667,1302.5254433333334
1205,3371.779591366667,2100.1972699999997,3340.92218,1304.97782
1206,3342.5075371066664,2010.0007833333332,3747.493346666667,1332.506753333333
1207,3284.4514899833334,2003.26979,4171.5983,1281.1817
1208,3142.241003756667,1858.21632,4454.835316666667,1284.024683333333
1209,3084.56335533,1810.5904866666665,4644.70713,1273.97287
1210,2996.85598957,1746.2070233333334,4729.351033333333,1250.6489666666666
1211,2756.029757506667,1565.7583066666666,4728.40855,1190.27145
1212,2521.9435166333333,1413.0738,4629.990233333334,1108.8697666666667
1213,2493.72041329,1337.66617,4296.725646666667,1156.0543533333334
1214,2518.4014533766667,1418.7392200000002,3980.3376566666666,1099.6623433333332
1215,2348.608542916667,1280.1754866666665,3577.4669833333332,1068.4330166666668
1216,2148.3199404166667,1184.1649200000002,3215.84498,964.1550199999999
1217,2153.65156708,575.71555,2686.4423833333335,1027.6576166666666
1218,2222.0654458266667,641.01205,2259.5134033333334,1020.4865966666666
1219,2130.0382362733335,604.10055,1941.7916133333333,965.4283866666667
1220,2076.874200066667,683.88295,1809.62095,832.1408500000001
1221,2112.599873333333,745.10026,1634.7200866666667,895.5010133333333
1222,2303.17534585,1333.1576466666668,1287.4905,970.0176999999999
1223,2422.6689866766665,1462.70828,1362.3759933333333,959.9607066666667
1224,2585.039012516667,1779.0421333333334,1459.05332,1035.4968800000001
1225,2783.0343137766667,1937.3641533333334,1640.45824,1075.1701600000001
1226,3084.5342171166667,2104.58391,2011.5639933333332,1179.8606066666666
1227,3132.9261187,2084.3801066666665,2304.420886666667,1228.5460133333333
1228,3220.768222013333,2132.8914,2720.094376666667,1267.876823333333
1229,3218.261594266667,1996.1697166666668,3406.0388233333333,1239.8611766666668
1230,3223.65471912,2019.0737733333333,3875.4190533333335,1204.5808466666667
1231,3181.7518562666664,1956.4657766666667,4227.49392,1225.2860799999999
1232,3083.3359309133334,1798.3932766666665,4453.917346666666,1284.9426533333335
1233,2873.63433132,1688.0224966666665,4733.068166666666,1185.6118333333334
1234,2744.97713758,1606.0705866666665,4841.09345,1138.90655
1235,2537.626559606667,1419.8399266666668,4800.893366666667,1117.7866333333332
1236,2546.4570375400003,1446.2919733333333,4638.694936666667,1100.1650633333336
1237,2512.12097002,1400.1291333333334,4340.788363333333,1111.9916366666666
1238,2461.572722436667,1345.5530366666667,3963.9803533333334,1116.0196466666669
1239,2062.9317595433336,1074.1034033333335,3657.071593333333,988.8284066666668
1240,1806.42879915,896.55456,3270.12574,909.87426
1241,2089.7883788433332,585.52225,2774.3019733333335,939.7980266666666
1242,2015.9109320333334,575.80549,2410.8822566666668,869.1177433333334
1243,2035.6624003933332,577.68435,2000.84615,906.37385
1244,2201.4835491000003,697.94536,1724.03871,928.0492899999999
1245,2092.5673700266666,760.51888,1655.50981,873.4535899999998
1246,2379.6436133333336,1322.9729466666668,1191.3980333333334,1056.6706666666669
1247,2561.654830876667,1438.17263,1196.7087000000001,1123.4822
1248,2766.764599586667,1781.6719533333332,1255.2907533333332,1214.5927466666667
1249,2994.7990575833333,2031.68152,1523.0688633333336,1192.6175366666664
1250,3038.1618362433333,2048.6639766666667,1991.80224,1189.88056
1251,3161.537397506667,2112.50447,2317.1834733333335,1229.0329266666665
1252,3095.50097712,2071.4965933333333,2801.382216666667,1204.0043833333334
1253,3097.9330537,1937.21662,3449.8327666666664,1196.0672333333332
1254,3181.75674954,1966.0354166666668,3864.2786666666666,1215.7213333333334
1255,3081.4849137799997,1909.7080133333332,4281.0031,1171.7768999999998
1256,3033.41304421,1853.5151433333333,4558.9621,1179.8979
1257,2976.09288086,1830.9237799999996,4773.5109,1145.1691
1258,3120.9648020333334,1833.6701699999999,4692.705366666667,1287.2946333333334
1259,2989.5710304833333,1789.55032,4718.65929,1200.0207100000002
1260,2802.8817941933335,1645.6203133333333,4581.59854,1157.26146
1261,2701.41393705,1495.1572833333332,4246.523306666667,1206.2566933333335
1262,2624.94431246,1469.7490666666667,3924.8048333333336,1155.1951666666666
1263,2315.10716626,1295.3818733333333,3626.174736666667,1019.7252633333334
1264,2284.6753199933332,1203.1964733333334,3098.5210933333333,1081.4789066666665
1265,2429.90978046,644.3518,2495.04122,1219.0587799999998
1266,2179.53603245,570.69165,2244.0828166666665,1035.9171833333332
1267,2165.3919862166667,621.6653,1938.1486133333333,969.0713866666665
1268,2150.9343628466668,708.5210400000002,1796.8225766666667,860.0129233333332
1269,2244.0682716166666,799.3355933333332,1518.71522,1004.01598
1270,2244.4995267033332,1320.2590666666667,1315.57314,924.24046
1271,2589.991497573333,1483.4288066666666,1224.68261,1106.56279
1272,2828.61681962,1883.617,1303.38048,1174.49982
1273,3002.12256625,2001.3230666666666,1495.41,1230.2995
1274,3153.65567999,2081.23632,1922.26584,1272.5225599999999
1275,3263.419529573333,2116.4303333333332,2224.355503333333,1326.9891966666667
1276,3317.8565500066666,2160.4223766666664,2632.163126666667,1337.4341733333333
1277,3373.30797751,2022.8696133333333,3257.9985366666665,1387.9014633333331
1278,3221.1629258233334,1943.8883266666667,3802.7254,1277.2746000000002
1279,3149.371522836667,1879.6858466666667,4183.094323333333,1269.685676666667
1280,3044.4209237333334,1811.1977333333334,4505.63681,1233.2231899999997
1281,2808.1073747,1683.4649933333333,4794.03762,1124.64238
1282,2776.59706338,1646.0199633333332,4849.4229000000005,1130.5771
1283,2640.88064581,1543.0913966666667,4820.8907500000005,1097.78925
1284,2487.8985995766666,1449.34265,4700.30405,1038.55595
1285,2330.88010331,1329.6485733333332,4451.54845,1001.23155
1286,2257.2331104,1296.94292,4119.7099,960.29
1287,2082.736145826667,1187.8190466666665,3750.98285,894.91715
1288,1941.41703663,1118.6095466666666,3357.1925499999998,822.8074500000001
1289,2294.9879353833335,595.10268,2587.6331433333335,1126.4668566666667
1290,2290.095773326667,579.86062,2144.401246666667,1135.5987533333332
1291,2292.0347737533334,594.2971,1795.4548266666663,1111.7651733333337
1292,2505.684621573333,725.2264,1485.6458766666667,1182.0130233333332
1293,2267.1222362766666,840.7953266666666,1518.68649,998.99821
1294,2417.2440075066665,1401.94152,1225.6406133333332,1015.3024866666667
1295,2550.4342713,1479.46702,1246.91125,1070.9672500000001
1296,2919.4753204500003,1988.3773199999998,1314.1086,1160.5980000000002
1297,3190.5801104300003,2177.51817,1477.86706,1242.56194
1298,3205.394967113333,2122.4968833333332,1895.7437166666668,1282.8528833333332
1299,3264.9650029066665,2102.9943766666665,2188.0546733333335,1341.9706266666662
1300,3344.44998331,2224.05325,2673.456166666667,1300.396733333333
1301,3411.754219053333,2169.0945666666667,3356.3581466666665,1289.5418533333332
1302,3219.6866571433334,2030.5605366666664,3890.87388,1189.1261200000001
1303,3009.924737143333,1818.8444266666665,4261.69969,1191.08031
1304,3004.4528428366666,1778.4643733333332,4512.87153,1225.98847
1305,2821.1045115800002,1664.1267533333335,4761.7022400000005,1156.9777599999998
1306,3156.7706366366665,1815.05287,4638.282233333333,1341.7177666666669
1307,3084.20336596,1759.6270866666666,4594.103723333334,1324.5762766666667
1308,2967.83301579,1594.0156166666666,4365.04265,1373.81735
1309,2770.3704487100003,1461.6303733333334,4144.039973333333,1308.7400266666668
1310,2750.8496129100004,1404.3945833333332,3733.54488,1346.45512
1311,2435.661752396667,1243.7501366666668,3453.9884733333333,1191.9115266666668
1312,2211.65977336,1171.6342866666669,3139.9745333333335,1040.0254666666665
1313,2124.8448029133333,619.78295,2766.273446666667,947.8265533333333
1314,1993.13816541,609.9334799999999,2479.1120133333334,800.8879866666666
1315,2039.1427942100004,615.14449,2054.745496666667,852.4745033333334
1316,2144.7158695866665,657.56508,1742.08601,914.6941899999999
1317,2067.459870413333,810.4028999999999,1719.5594300000002,801.3401699999997
1318,2309.6355258266667,1375.6139333333335,1298.5988066666666,934.0215933333333
1319,2457.2526779933332,1493.16463,1373.2516533333335,964.0880466666667
1320,2740.966140516667,1894.4159333333334,1398.5519933333333,1076.0502066666668
1321,3018.2963995833334,2112.3686,1585.9566,1135.4278
1322,3112.8939529133336,2148.1953166666667,1991.2623633333333,1164.3579366666668
1323,3398.964986236667,2241.133206666667,2210.8569199999997,1337.8317800000002
1324,3328.8756037466665,2143.3107166666664,2634.7797133333333,1365.5648866666668
1325,3472.6633962133333,2124.8655,3243.452403333333,1402.4475966666666
1326,3407.32459284,2081.46076,3754.1361666666667,1325.8638333333333
1327,3265.21363916,2046.0559999999998,4233.62236,1219.15764
1328,3128.6927834,1940.4524433333331,4550.61966,1188.2403399999998
1329,2915.75929956,1745.94282,4748.86352,1169.81648
1330,2941.505249986667,1777.8924900000002,4816.38724,1163.61276
1331,2660.5097904,1602.1565899999998,4860.3268,1058.3532
1332,2359.2786433,1358.4172233333334,4737.9986,1000.8614
1333,2314.1865308733336,1333.68764,4472.281199999999,980.4988
1334,2198.7872533,1247.3560933333333,4128.5687,951.4313
1335,2059.4884234033334,1190.0546133333335,3776.4662,869.4338
1336,2195.824180806667,1165.6378966666666,3149.8137666666667,1030.1862333333333
1337,2255.459157136667,547.88608,2564.742623333333,1149.3573766666668
1338,2271.5581328900003,618.74004,2179.6428066666667,1100.3571933333333
1339,2316.5757957966666,607.32668,1778.8035833333333,1128.4164166666667
1340,2257.62774669,662.7651999999999,1660.6570533333334,1002.5855466666668
1341,2177.9684984166665,825.8271400000001,1597.8755433333336,922.0086566666666
1342,2386.7471366333334,1398.6222166666664,1270.16048,988.12502
1343,2623.109061626667,1561.4794233333332,1259.50636,1061.6296399999999
1344,2897.52435337,1949.2280466666666,1323.5741933333334,1177.7962066666666
1345,3057.3635046333334,2094.45075,1523.6377466666668,1192.412753333333
1346,3164.3573046566667,2157.60442,1988.9151166666668,1206.7675833333333
1347,3234.1177699733335,2178.05444,2281.87167,1236.0633300000002
1348,3336.676127096667,2226.419933333333,2711.4616066666663,1290.2560933333339
1349,3355.5695600066665,2129.8276666666666,3378.6301066666665,1267.2698933333331
1350,3373.1739257900003,2067.6844,3774.5104733333333,1305.489526666667
1351,3349.9908991499997,2045.47884,4148.26794,1304.51206
1352,3228.323746213334,1962.8139166666665,4473.35017,1265.5098300000002
1353,3144.0050261966667,1857.3494933333334,4632.024466666667,1286.6555333333333
1354,3005.75663377,1743.2821966666666,4717.525563333334,1262.4744366666666
1355,2826.594390416667,1676.9929333333332,4769.078543333333,1149.6014566666668
1356,2525.4385995400003,1472.5343400000002,4685.95584,1052.90416
1357,2354.0261800266667,1348.46227,4447.216100000001,1005.5638999999999
1358,2189.65743245,1249.8519233333334,4140.194439999999,939.80556
1359,2038.7707800100002,1100.8859499999999,3708.01518,937.8848200000001
1360,1785.3771283833332,956.2236066666667,3350.84645,829.15355
1361,2153.09224916,552.33045,2682.9093,1031.1907
1362,2196.10738001,590.1423,2234.3862200000003,1045.6137800000001
1363,2044.379662,619.5197000000001,2033.3034366666666,873.9165633333334
1364,2059.1843250933334,664.0205933333333,1824.51567,824.25153
1365,2037.5329337833332,782.9264599999999,1713.9999266666669,797.0690733333332
1366,2380.0189737566666,1345.5656999999999,1214.0843266666666,1034.4533733333333
1367,2553.86747046,1446.0940699999999,1220.6015,1107.7734
1368,2946.6134837833333,1975.0482833333333,1295.5466,1201.0652
1369,3145.19393954,2104.37218,1446.82674,1270.32176
1370,3258.4903504133335,2135.9266366666666,1848.553586666667,1322.3884133333331
1371,3087.965539986667,2113.8100533333336,2363.8811133333334,1154.1554866666668
1372,3148.0571804,2152.49128,2819.0953,1175.5659
1373,3082.8509966366664,1928.8438966666665,3477.5735999999997,1168.3264
1374,3029.14868579,1857.3965466666664,3908.24786,1171.75214
1375,2874.8858382233334,1738.97984,4316.874,1135.906
1376,2862.96463842,1724.7921366666667,4600.6875,1138.1725000000001
1377,2907.7125417800003,1710.85536,4721.82282,1196.85718
1378,2713.5337475,1593.6801466666668,4860.1464000000005,1119.8536
1379,2610.1394224799997,1521.6576833333334,4830.19826,1088.48174
1380,2435.081000466667,1425.49796,4729.27696,1009.58304
1381,2395.60770336,1397.6798133333332,4454.852080000001,997.92792
1382,2302.8052720333335,1335.5650333333333,4112.75978,967.2402199999999
1383,1903.8729124333333,1066.1479833333333,3808.17508,837.72492
1384,1712.8663837233335,948.3917633333334,3415.52533,764.4746700000001
1385,2087.0990529433334,551.88224,2730.4604866666664,983.6395133333335
1386,2058.2494733133335,566.88437,2341.7753966666664,938.2246033333336
1387,2066.33110619,590.76718,2003.0800733333333,904.1399266666667
1388,2025.7564428733335,622.6361099999999,1820.6279666666667,829.9299333333335
1389,2302.2727057966667,834.8712266666666,1514.18842,1011.4110800000001
1390,2368.06405711,1337.59451,1218.0636533333334,1030.4695466666665
1391,2520.6032100700004,1450.58572,1240.76481,1070.0174900000002
1392,2877.874786656667,1969.7260533333335,1338.4806666666666,1137.6487333333334
1393,3054.9330275400002,2088.8491,1511.2069733333333,1195.5839266666667
1394,3276.5940886766666,2201.06155,1922.5372599999998,1275.5382400000003
1395,3393.7548871266667,2249.41997,2210.3443833333336,1324.3349166666667
1396,3427.0641233333336,2333.33398,2713.6328566666666,1273.7301433333334
1397,3401.3781766533334,2102.8458266666667,3339.22125,1306.67875
1398,3325.8521162033335,2063.96883,3818.1167133333333,1261.883286666667
1399,3067.4281200333335,1879.14454,4264.4964199999995,1188.28358
1400,3074.691395726667,1844.5475966666665,4508.7162,1230.1438
1401,2904.08409999,1766.6382999999998,4781.2342,1137.4458
1402,2890.7891620433334,1773.6864633333334,4862.8973000000005,1117.1027
1403,2864.38604044,1598.5648566666666,4652.858816666667,1265.8211833333332
1404,2826.1857846,1568.7051833333333,4481.3794,1257.4805999999999
1405,2625.9712799766667,1390.2893133333332,4217.098033333334,1235.6819666666668
1406,2430.0040687,1299.8370833333333,3949.833083333333,1130.1669166666668
1407,2144.6086104566666,1188.92039,3690.2117,955.6883
1408,1914.0713171066668,1069.8036266666668,3335.7322,844.2678000000002
1409,2204.732673783333,563.252,2645.0573266666665,1069.0426733333334
1410,2198.4222608766668,552.32925,2220.97919,1059.0208100000002
1411,2270.5241838266666,621.03743,1858.8058466666666,1051.5618533333334
1412,2052.4035862533333,683.1070500000001,1857.5164633333331,794.1221366666667
1413,1998.78463714,806.2119533333332,1745.5194166666665,766.2782833333334
1414,2211.18650376,1289.6456633333332,1327.66066,921.5408400000001
1415,2627.563247543333,1559.4370666666666,1242.80072,1068.12618
1416,3038.443234913333,1986.1488166666666,1212.4570800000001,1281.79442
1417,3230.164137516667,2155.0017666666668,1411.49083,1304.66237
1418,3338.6650791566663,2174.61978,1808.1478000000002,1363.6792
1419,3588.40699291,2279.00306,2038.7980666666667,1489.4039333333335
1420,3632.803930876667,2320.26916,2488.01923,1492.53477
1421,3481.1676561833333,2167.5164866666664,3272.52303,1373.37697
1422,3416.44988534,2069.9159766666667,3733.46609,1346.53391
1423,3394.078634216667,2030.4493599999998,4089.1507266666667,1363.6292733333335
1424,3330.02350466,1962.8983533333333,4371.73485,1367.1251500000003
1425,3152.84298713,1901.5886733333332,4667.4256866666665,1251.2543133333334
1426,2875.7725024533333,1762.5252033333331,4866.7527,1113.2473
1427,2651.02940993,1552.72577,4820.37636,1098.30364
1428,2433.4689666933336,1382.4982466666668,4687.8893,1050.9707
1429,2374.54599915,1356.28774,4434.52178,1018.2582199999999
1430,2465.0610904533332,1349.64534,3964.58412,1115.41588
1431,2258.34390421,1243.5665733333333,3631.12264,1014.7773599999999
1432,2219.00186246,1224.4448499999999,3185.4429866666665,994.5570133333334
1433,2385.72718377,665.9772,2568.0625166666664,1146.0374833333335
1434,2286.654329126667,614.2587,2159.4110699999997,1120.5889300000003
1435,2465.87403661,681.9975000000001,1707.2797633333332,1199.9402366666668
1436,2457.3379353333335,767.1333466666667,1569.79551,1095.38229
1437,2473.9976362633333,944.5159899999999,1456.2393533333334,1071.9255466666668
1438,2464.3300404266665,1385.7150333333334,1151.5014933333334,1078.6150066666667
1439,2684.5630300666667,1610.5852633333334,1247.3988333333334,1073.9777666666666
1440,2910.0318504433335,2018.448616666667,1366.1743666666666,1121.0832333333333
1441,3047.7234104533336,2111.2758433333333,1547.8401333333331,1165.9475666666667
1442,3164.4241295799998,2122.681686666667,1933.555156666667,1241.431143333333
1443,3260.9134387233335,2120.7265866666667,2229.9388466666664,1320.1868533333334
1444,3284.3426109033335,2142.0689199999997,2653.75111,1322.2736900000002
1445,3296.1556466700004,2014.7741533333333,3315.9334066666665,1329.9666933333333
1446,3350.4120462133337,1983.62028,3713.2082333333333,1366.7917666666667
1447,3366.15087421,1988.7138333333332,4075.34296,1377.43704
1448,3338.10362999,1972.3146166666668,4373.070986666667,1365.7890133333335
1449,3079.7417608866667,1886.33283,4725.27107,1193.40893
1450,2785.36847622,1696.6077766666667,4891.2394,1088.7606
1451,2637.615202,1591.4902033333335,4872.555,1046.125
1452,2547.33614046,1501.5432700000001,4693.06708,1045.7929199999999
1453,2398.93995761,1379.6323166666668,4433.47232,1019.30768
1454,2251.1140582400003,1266.94077,4095.82664,984.17336
1455,2079.1723104833336,1178.0521800000001,3744.77986,901.12014
1456,1752.28318534,969.1848666666667,3396.90164,783.09836
1457,2083.05442664,615.16196,2795.6582733333335,918.4417266666667
1458,2058.8687975433336,528.1550500000001,2313.2548533333334,966.7451466666666
1459,2175.26765288,556.82421,1866.838056666667,1040.381943333333
1460,2225.6274428833335,543.3901500000001,1575.9076066666667,1088.7092933333333
1461,2413.89291422,837.62076,1417.158846666667,1108.571953333333
1462,2475.6931837133334,1429.77788,1203.4803966666668,1045.9153033333332
1463,2493.204519966667,1514.3948500000001,1331.76633,978.80967
1464,2957.72262962,2032.87969,1336.17496,1154.34294
1465,3164.2639071233334,2183.3759,1515.0237933333333,1210.3880066666666
1466,3275.78359334,2182.6333833333333,1901.36029,1292.59491
1467,3314.5773458233334,2131.4289666666664,2179.03852,1363.14838
1468,3172.12668709,2049.78333,2676.682643333333,1302.3433566666668
1469,3272.2878595133334,2051.49864,3367.12678,1278.77322
1470,3093.20070333,1939.238196666667,3926.0374933333333,1153.9625066666665
1471,3026.635020426667,1860.82186,4286.96684,1165.8131600000002
1472,2914.7932438166667,1760.0271033333333,4584.09386,1154.76614
1473,2901.1589766766665,1737.7667166666665,4755.28774,1163.3922599999999
1474,2764.435980006667,1632.8767799999998,4848.4408,1131.5592
1475,2620.7045554,1535.8847366666666,4833.86018,1084.8198200000002
1476,2521.71843292,1478.7915133333333,4695.93312,1042.92688
1477,2298.1150462166665,1317.1924766666666,4471.85746,980.92254
1478,2192.0443691600003,1267.93253,4155.8881,924.1118999999999
1479,1931.11076385,1095.9896133333334,3810.77876,835.12124
1480,1981.3400155,1118.29694,3316.956906666667,863.0430933333332
1481,2144.3994842133334,547.9587700000002,2686.680786666667,1027.4192133333331
1482,2140.5875570733333,566.72759,2286.690833333333,993.3091666666669
1483,2234.0394837833333,597.8066,1847.5580166666664,1059.6619833333334
1484,2269.8252066699997,724.14038,1700.3178733333334,959.2695266666666
1485,2336.62229826,821.0932700000001,1413.7969699999999,1095.4746300000002
1486,2468.9361961833333,1381.9104766666667,1159.4145800000001,1087.02572
1487,2701.2104900199997,1559.0699900000002,1180.2505,1142.1405
1488,2932.4847942433335,1955.2779466666666,1281.0218533333334,1206.7068466666665
1489,3085.3917000266665,2074.39768,1485.72038,1240.49402
1490,3163.08398293,2102.076813333333,1913.33933,1261.0662699999998
1491,3339.2984971233336,2198.8923266666666,2228.1673299999998,1320.4061700000002
1492,3295.5052642166665,2097.73171,2602.2310466666668,1377.7735533333334
1493,3300.5384937666668,2003.7847733333333,3301.41158,1344.4884200000001
1494,3361.88676414,2011.1485033333333,3729.2617400000004,1350.7382599999999
1495,3380.2453808933333,2036.8011133333334,4109.335733333333,1343.4442666666666
1496,3171.6923162566663,1927.6480333333334,4494.815716666667,1244.0442833333332
1497,3057.7546157533334,1776.67993,4637.6053133333335,1281.0746866666668
1498,2948.141380023333,1711.6222866666667,4743.480906666667,1236.5190933333333
1499,2923.2973133,1649.2771533333334,4644.65984,1274.02016
1500,2659.8742041833334,1465.5887733333334,4544.57457,1194.2854300000001
1501,2596.0555933466667,1497.0761033333333,4353.80037,1098.97963
1502,2356.2091000433334,1299.40462,4023.19552,1056.80448
1503,2114.00322375,1216.3782333333334,3748.2750499999997,897.6249500000001
1504,1848.1850458133333,1060.6275966666667,3392.4425499999998,787.55745
1505,2096.5067733066667,582.23812,2738.3384466666666,975.7615533333333
1506,2200.585637543333,603.1286200000001,2262.3431833333334,1017.6568166666667
1507,2189.3161475099996,604.38844,1906.2542933333336,1000.9657066666664
1508,2166.6975824133333,662.45265,1725.1975666666667,932.1739333333335
1509,2171.603519526667,724.11535,1582.2009300000002,960.74937
1510,2203.6198466966666,1255.31148,1303.8210333333334,948.3083666666666
1511,2510.003628026667,1375.1614,1193.1149733333334,1134.8422266666664
1512,2841.546207056667,1893.1007133333333,1328.6851066666666,1177.9454933333334
1513,3100.6660096100004,2081.08426,1482.51595,1249.08175
1514,3271.9057570666664,2162.8809733333333,1885.176916666667,1309.003883333333
1515,3285.285594646667,2167.0614266666666,2230.2670333333335,1298.2241666666664
1516,3375.12970707,2228.9870566666664,2644.12765,1326.14265
1517,3449.8617258366667,2158.44512,3284.8967933333333,1351.4166066666667
1518,3361.0289904633332,2060.5441733333337,3779.5151833333334,1300.4848166666666
1519,3146.57341038,1971.13111,4277.3377,1175.4423
1520,3023.729906286667,1872.0562066666669,4587.186299999999,1151.6737
1521,2995.8305313,1840.13453,4762.984,1155.696
1522,2800.34117962,1678.11648,4857.7753,1122.2247
1523,2702.79407201,1597.8412733333332,4813.7272,1104.9528
1524,2607.35798329,1509.0516333333335,4640.55365,1098.30635
1525,2712.34664709,1491.0727399999998,4231.506133333333,1221.2738666666667
1526,2484.199390426667,1355.5850533333332,3951.3857333333335,1128.6142666666667
1527,2240.6090558266665,1233.3575633333332,3638.6485666666667,1007.2514333333334
1528,1912.0794849166666,1008.2413533333333,3276.1618666666664,903.8381333333333
1529,2214.0868033566667,577.22666,2647.7610566666663,1066.3389433333334
1530,2173.1739004600004,583.22911,2265.20801,1014.7919900000002
